,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,PAINS
MaxRing,-0.02937641674626305,0.48209864682305303,0.2520671349328391,0.09828054279272444,0.10836920521525321,-0.4866644404463156,-0.21450885687970023,-0.10863672861056475,0.014263788448480178,-0.20871400596530226,-0.4307889705195791,0.25377786126895985,0.4693310463682318,-0.145753264234825,-0.292113025742172,0.33158374264457147,-0.24609281318463064,0.35540273920080306,-0.1522155093566031,-0.27305009894338234,-0.4828780757029563,0.34458326576928,0.10142690790853372,0.12397939925225611,0.05917100156884048,-0.6516031558131093,0.41675868913589353,-0.2500350036938122,0.18703131909309728,0.25914414516703804,-0.31429429656694274,-0.35708353335919657,-0.3983516244198769,-0.36243871127526245,-7.826001043859244e-34,-0.1785012981706523,-0.36154259678378253,0.1688052586558144,-0.2650513629894131,0.19202616635459852,-0.029244610536894432,-0.45811888870493367,-0.01695286315707093,-0.20509282113857308,0.09461435536680983,-0.00266233297903455,-0.4227997050836378,0.4332750140635602,-0.09329549564048252,-0.30821982068937875,-0.07045137863860639,-0.2101283529346823,-0.0011418844384847057,0.0074931707702924,0.037491830065831545,-0.09555070222471339,0.07063469903534078,0.32665146437365283,-0.15172611631759791,-0.1783444399378213,0.5130570480095566,0.9999999999999996,-0.010803510574786799,0.3467365514788751,-0.23200444636857165,0.5208994504169423,0.21851443848118374,-0.46089682938899357,-0.25940307300288673,-0.10864473203293995,-0.379659385498923,-0.5708795399598223,-0.06545533114743421,-0.21040639360897173,0.2932699445633938,0.4043072984687431,0.2509693675130584,0.49383675936687904,-0.6638898346181673,-0.3029865199001168,-0.2109570717945155,-0.24469744233845972
nHet,-0.0740230102040016,0.03075196429680063,-0.06991896464215684,-0.2417659231360205,-0.12209005210941729,0.2713703733687903,0.21378719563220244,-0.49526013443508,-0.028962122731188988,0.3989925041088426,0.05592949934253739,-0.5384773178168605,-0.24052481093893863,0.11784745308144098,-0.2860812588362802,0.08684202153287465,0.037604241550936134,0.11303392328807554,-0.09190554356241368,-0.34504563969144364,0.017598532887122324,-0.029153057092147844,0.16927820746291486,0.21973414101394334,0.32594981723943717,-0.016570380395048073,-0.2066812085426029,-0.48105589422371714,-0.11512411192398066,0.25188637542190795,-0.44528622419538316,-0.41561114441905317,-0.09867658416168645,0.14153538587408201,1.5652002087718487e-33,0.26130338444410406,-0.29998426248238486,-0.1763637453318475,-0.3710153499022886,-0.19057189424268434,-0.06395779929348329,-0.11459296663453926,-0.3811606521187903,-0.31008273992897567,-0.4895069221121657,-0.1229260798147824,0.2916026811750317,-0.28640912255574186,0.12828786189037472,-0.35993095000419684,0.2554293928041357,-0.5158029845734395,0.17620670372214156,0.9064908111153765,0.8329838080928407,0.6891080539902524,0.9139065579875129,-0.032772133468358215,0.8079889818881808,0.8812030575393767,-0.38864327441380225,-0.010803510574786799,1.0000000000000002,-0.31855723016014553,0.831017002539259,-0.05381750340764469,0.17326029986322822,-0.10487535203286347,0.7385602270463855,0.25356196499899986,0.42518701460266034,0.22544811222382968,0.8247492570148462,0.24414179468774533,-0.5606382948696905,0.6925556027844125,0.4660613098867862,-0.022706067223669177,-0.48881391097148413,0.3704212068606882,0.6784622737558156,-0.11273529620976813
nRig,0.4050225760045568,0.40140667654255363,0.5216749762086265,-0.05752605472145254,0.022331224385972643,-0.41367028578343124,0.2723637054275203,0.2346455321697208,-0.2521215217207416,-0.1515990053187118,-0.022175366484511468,0.6948801420814376,0.2035959453601617,-0.49684956513646444,0.5396445376065961,-0.25680986239303333,0.409429079814737,-0.29096124352794417,0.4406241854759215,0.3406932032146075,0.13290554643055785,-0.13286332120320063,0.3442769182205077,-0.18973285723800434,-0.3565718262710443,-0.28606865067241377,0.09727923020783068,0.0009423901336694672,0.3845114639673556,0.09830218899849306,-0.002168055341709931,-0.11427378253005725,0.09159748074623385,-0.04335583180245758,4.695600626315546e-33,0.11629711843369804,-0.3076766919803509,-0.021503157017608982,0.2076374797512939,0.09963765896032836,-0.09215781155595847,0.27221727213673924,0.6893848085185135,0.5452397576251581,0.27162063787437435,0.69601656982229,0.08962773464158232,0.23320116587466105,0.37259438637589976,0.4762002731412776,-0.4266581913901904,0.18071090965110495,-0.046296131727457425,-0.018858024751475883,0.040020121096274876,-0.2125047918773726,-0.3111873129718929,-0.0759546774874998,-0.30432256028657945,-0.3943888691532439,0.8747678983697308,0.3467365514788751,-0.31855723016014553,0.9999999999999997,-0.5786123404340768,-0.0774002497064566,-0.31765702436481374,0.18102589141208142,-0.3932770764873463,-0.09710844514504903,-0.06184698207245262,-0.032631057224753894,-0.3488862356406918,0.06293334490547783,0.07316949284860808,-0.028543107589336512,-0.6306036783134912,0.5163203964179466,-0.18884363967192389,-0.1135895725272447,-0.4690511751925187,-0.29726528617957704
Flex,-0.20051441980108273,-0.13447485489864971,-0.28146004583759676,-0.010510916609916713,-0.2848834890792062,0.26951467776212457,0.07477583451801063,-0.622037544257296,0.3339692592909394,0.10028574652433347,-0.07883887190275873,-0.7112906252830492,-0.3912432848157976,0.14246782201376657,-0.2648276142564234,0.03428885230480387,-0.09341988854050814,0.07975512143169605,-0.19287815554240087,-0.21857411436827368,-0.06890777880097815,-0.08836333230872098,0.029226813211292543,0.18126434748966633,0.25681088995380574,0.10745745622600367,-0.1310235426150272,-0.37121502091832365,-0.28340931980664785,0.020479279572752883,-0.3287765341705776,-0.24675478249236568,-0.0029511011593692286,0.23959844477216205,-1.5652002087718487e-33,-0.013795549571721062,-0.22329614205841836,-0.0757390269530169,-0.38015809401854567,-0.25669280015222457,-0.03222832154704799,-0.18186249401335236,-0.5863287692155049,-0.27636262499051145,-0.4927374819488637,-0.3130830309034675,0.2375375434110816,-0.37700386536496305,0.014041299695102956,-0.5163815426220852,0.2949296424626103,-0.5939261749517807,0.1111152325054513,0.7667095074644219,0.7654836306791162,0.3351582392953602,0.8447877507561938,-0.009410362038328542,0.7928107869626269,0.9726841189743737,-0.6135785725114812,-0.23200444636857165,0.831017002539259,-0.5786123404340768,0.9999999999999998,-0.14857142842305784,0.17689841447319418,-0.11940621535580534,0.6775406528312484,0.14100733493186068,0.4303540543385429,0.2571015530170256,0.7906348423830472,0.10685440546715592,-0.5809056080490507,0.49136032495081733,0.508455454792378,-0.3092702803404922,-0.23662635289556444,0.3737633770140898,0.7610022524549631,0.038614906977773214
nStereo,-0.20071148741874695,-0.06676358418912492,-0.35041344921487355,0.2928787701944605,0.20121837358944075,-0.1284404421156409,-0.4209083398922453,-0.10626477245825544,0.10062439152193914,-0.2280324616810836,-0.6379828288387885,-0.23134167233110584,0.41308830998461205,0.3512862354246554,-0.7166524748670036,0.301303658309625,-0.7831638626550695,0.48224973431399654,-0.6800076738911025,-0.5044634718270955,-0.8206313312687774,0.40309633967530123,-0.31502747933751085,0.04442465863519986,0.07117800316142364,-0.02286972443185487,0.4192858464096244,0.07280174804342711,0.10069521391859504,0.2507806659414407,-0.2847804041473875,-0.30835651217181076,-0.7016626670176027,-0.7349535362342767,0.0,-0.412277808918676,-0.18891850528110204,0.021950299624809624,-0.5060842000356822,0.19026038452575753,0.16656324777291218,-0.5831973153330434,-0.26004312478171265,-0.5388646372076249,-0.3223197201962392,-0.4478742704879685,-0.7030974126389655,-0.018606544400181675,-0.5623198862877448,-0.45017091940687876,-0.16266380161724459,-0.3182187906127577,-0.30064201493976606,-0.2455708466304116,-0.21917603701620458,-0.1896252546206986,0.1485119123768945,0.6814960379195226,-0.0042277098166810185,-0.1790263535106432,0.18618536742354463,0.5208994504169423,-0.05381750340764469,-0.0774002497064566,-0.14857142842305784,1.0000000000000007,0.36141293209578396,-0.684817836344432,-0.3728716923369861,-0.1678036903070342,-0.7515710075597871,-0.8698544944190149,-0.24522854107052955,-0.6084632306010446,0.4070341696762525,0.3305489084714642,0.5399516922971421,0.23946375045813026,-0.518051718394434,-0.5764971368962108,-0.2536474535220621,0.07629764206688534
NonBiodegradable,-0.14798016946556555,0.01144294429280501,-0.11872493283530908,0.12695425983665456,0.0814338284839871,0.014419627675249323,-0.4849803210710385,-0.21402691184717895,0.1441145904448492,-0.03798739122090363,-0.3202920062529922,-0.3169708752669153,0.10969051405873956,0.3572238718735851,-0.3839226721016253,0.3600854329978807,-0.3968664115523564,0.534012778458348,-0.4959075962266588,-0.20977479079072886,-0.33624488932922014,0.5939163725437657,-0.11752817239903235,0.32984896918682577,0.2529781399776905,-0.11755321506236024,0.33059289261298475,0.05487835214180373,-0.030844861224229053,-0.06430105933637673,0.08693807238165836,0.1284702708950522,-0.2781539517337223,-0.22680325144844746,4.695600626315546e-33,-0.20532416451364363,0.14402387836640154,0.27504412182424254,-0.16803758308910663,0.22537782196141384,0.3803475621082973,-0.442433173393719,-0.35160792607585695,-0.26434541462490113,-0.19372299219049696,-0.5286447293226721,-0.44737975251093376,0.0539260576634239,-0.4183282918351201,-0.5270379793436964,0.18686515076756285,-0.29181257655960463,0.05508433450362602,0.03903206315157164,0.04525145023739219,0.005698849781549041,0.21382985806404586,0.192657599129052,0.05201370656096916,0.12922278727805842,-0.13295180364936612,0.21851443848118374,0.17326029986322822,-0.31765702436481374,0.17689841447319418,0.36141293209578396,1.0000000000000004,-0.2822341535509861,0.031046280701506748,0.05839523359057134,-0.23591236309938277,-0.22196453003331426,0.04595471872081277,-0.1572520321447608,-0.04376744042977106,0.19421674310568582,0.466784254505207,0.06153541855374476,-0.35701447826304467,-0.30581483671620296,0.15510374237358301,0.03307276478063621
NonGenotoxic_Carcinogenicity,0.10897655101357841,-0.04439404875825105,0.25859401163562584,-0.2726001123477786,0.10978748336018682,0.19064452338088014,0.31992469503031823,0.2033116677389283,-0.1129658462041384,0.18456883520695966,0.5637332964414631,0.15759423646609613,-0.1920482667139142,-0.032229164932253626,0.6747651550593857,-0.23916528598826328,0.5985128901556691,-0.27765303598049934,0.46240348307622625,0.559753894684274,0.8327968074498352,-0.13503649633702072,0.17019160031700373,-0.1361393698699466,-0.11891965014838114,0.15883086203266744,-0.2310406619081004,-0.03759116349862495,-0.14217156744932677,-0.15519170026294177,0.3427053061459946,0.18194203794801977,0.6557416394547199,0.5139503522808083,4.695600626315546e-33,0.4213359622706408,0.24946993067171722,0.09453164811642395,0.47938581234656447,0.07487467274113682,-0.04265017030595845,0.47429604571699296,0.2927612779565341,0.4874652692457098,0.24024746380470496,0.4376970712117724,0.4749041033454723,-0.07657583041195822,0.33897151927917846,0.5098955385137305,0.11060197635896213,0.29042481823174066,0.30735976153940625,0.017601031856201668,-0.006478319960589527,0.08071171264072632,-0.24754753550415817,-0.5726562866782,-0.17270113617576227,-0.08668903110194584,-0.030458331923903348,-0.46089682938899357,-0.10487535203286347,0.18102589141208142,-0.11940621535580534,-0.684817836344432,-0.2822341535509861,0.9999999999999992,0.13205351004981103,0.373878250552983,0.5518915695898104,0.73384221004756,0.01303104434909132,0.49049892766040465,-0.31154872399432965,-0.2894261328375814,-0.4861803810355554,-0.12691198473332924,0.4610504670522749,0.37610697653036484,0.04875483763405045,-0.07916947813271401
SureChEMBL,-0.057079440010244675,0.07868446010415765,0.06545137455191992,-0.2795017925110296,-0.20492105237420538,0.3918799952840058,0.09752208734861229,-0.3232277129468532,-0.05406323230647174,0.35028104412027367,0.2937471474725753,-0.307006639663654,-0.37412633674005824,-0.037745700457366395,-0.031435310186519363,0.13243836597509304,0.28011545151730194,0.040332083542157136,0.1486287999045792,-0.03200690898959833,0.2574105754930283,-0.15813283784169732,0.2553270240333344,0.13674204313837646,0.4694849452147065,0.031196619833051227,-0.3771924102106325,-0.3268247047931363,-0.12825101846572937,0.11168797655781018,-0.1566689437981946,-0.08639339773869732,0.1328918300277021,0.4320687883227504,-1.3695501826753676e-33,0.31455469348648435,-0.042627329173978754,-0.08590355449295119,0.09248685414801147,-0.16384859972518862,-0.08106524134610149,0.006096869189759356,-0.40881834496724345,-0.0686050150797558,-0.075849656911185,-0.05743082467617219,0.504678748641371,-0.11894139709454825,0.29002947591882805,-0.22198699393580085,0.3557177969141337,-0.0728382576632413,0.27963034376368767,0.6892190565829234,0.6088711102672375,0.6071785154234739,0.5605490521129725,-0.29273834901609824,0.5788798241740529,0.6717190730690692,-0.5497446793064098,-0.25940307300288673,0.7385602270463855,-0.3932770764873463,0.6775406528312484,-0.3728716923369861,0.031046280701506748,0.13205351004981103,1.000000000000002,0.30215624413884146,0.5522162531589503,0.40223626800201034,0.7758032835830837,0.2742635991957684,-0.6999865252613341,0.3771000853598675,0.2557729487481695,-0.25462367428548827,-0.10501134269596925,0.6321865346758422,0.8181724848639127,0.2060888259224688
LD50_oral,-0.0019059447536459847,0.06009359454787856,-0.01782424568807888,0.03155507124607353,0.08005789930861794,0.4522696943637146,0.12531595066571605,0.08032504170310123,0.16044572186411998,-0.0014741920113056247,-0.07521270123325026,-0.14031944132077706,-0.30222352423713206,0.23585980417109992,-0.08552303624973562,-0.0172274557163689,0.14555074781309013,0.24359103172732985,0.11880611450505918,0.24481295761677185,0.3671007595794172,0.3077416960163045,0.22978173086718956,0.14423565586188236,0.23514885895148835,-0.0934761231612688,0.012696548410020178,0.02758423901478974,-0.49504654993699665,-0.08155566313709756,0.1843396385216144,-0.20473709626358425,0.053570628627196096,0.12663180688717293,6.749925900328597e-33,-0.061641529226923675,0.09602213203035384,-0.12287651421796551,-0.10737859908416209,-0.1307394261002325,-0.20347255229789152,-0.10371727628871351,-0.20248738603453162,-0.0803089505904095,-0.09895351535995547,-0.10015866640534353,0.2402438015138224,0.0517916999667732,0.1009988955847557,0.04001493775076187,0.17647756501408962,-0.09589232565626787,0.12206937926919356,0.2093541314138574,0.2027738187640521,0.12124427914787851,0.22936958485525386,0.023789303403490336,0.2034885011400148,0.16778419759236476,-0.16555975265346387,-0.10864473203293995,0.25356196499899986,-0.09710844514504903,0.14100733493186068,-0.1678036903070342,0.05839523359057134,0.373878250552983,0.30215624413884146,0.9999999999999997,0.3095103817997676,0.24839200695976932,0.3069375160393451,0.3405756360904603,-0.245673055194321,0.07526708531186077,0.17669553001476979,-0.0006961988821758312,-0.1455593844318424,0.09170753374300734,0.4669267955695617,-0.07265392195447251
Skin_Sensitization,0.27222915618742455,-0.10011612112964552,0.09031789875903996,-0.22142364652524413,-0.015905424087856078,0.3752652635119068,0.5196680145110764,0.004859667978800293,-0.08517688183653592,0.227676612780017,0.4250068107075564,-0.04569479315867897,-0.5687845329637657,-0.15329353835878484,0.43058694336554443,-0.2884218058808103,0.5930265435872537,-0.40785817235075666,0.6022635997981163,0.2707419048389039,0.6316992046930743,-0.3399371723245947,0.2729591846685832,-0.19090212713880256,-0.03951548047550137,0.014557583674754598,-0.5886738468732168,-0.32547426623918013,-0.024883927895310753,-0.33358844291549017,-0.1502393903225844,-0.046851170591913405,0.4706638203703019,0.7230134678677399,1.956500260964811e-33,0.35342789355332765,-0.01825786541602005,-0.24693395905430046,0.0873062180758873,-0.459195901694214,-0.4547503341488721,0.4418423070929818,0.03783712538148932,0.17837012318927542,0.10311393106728543,0.24023808155748427,0.6587700213286873,-0.1206367798840629,0.40198987282355997,0.23894220213193265,0.04285508775973288,0.10777232089716915,0.1434164015135178,0.5156119860790219,0.4873445297999658,0.3284986349621819,0.2948387006440461,-0.3586850578993135,0.452566151504337,0.4636792041219187,-0.3818202516283858,-0.379659385498923,0.42518701460266034,-0.06184698207245262,0.4303540543385429,-0.7515710075597871,-0.23591236309938277,0.5518915695898104,0.5522162531589503,0.3095103817997676,0.9999999999999998,0.8233543504380725,0.5258947823425549,0.5565969178400695,-0.5327927111737703,0.10251498965061968,-0.3274435264480172,-0.248124848725243,0.23224939856537366,0.7709752871266496,0.5304598533770625,-0.26556245212371693
Acute_Aquatic_Toxicity,0.23672527085145167,-0.10259339756963498,0.2006684482221597,-0.3067835651951918,-0.15726838055012435,0.3665480973535063,0.46986017920171497,0.10031084857131294,-0.08919723396774634,0.34504249879679666,0.6295084387248161,-0.007879699890258282,-0.44992285539710397,-0.1435545601678774,0.6126290839903824,-0.3697220200270343,0.6974769324267718,-0.5113759884513402,0.6171038754786281,0.40225028766968834,0.8243831129166254,-0.3985118468481922,0.2094106005699727,-0.1954292269023187,0.04239306895360751,0.24987752123906498,-0.5550466902630736,-0.24012015764774416,-0.12015923234952963,-0.3231204140748747,0.09723082762182698,0.14564281631042655,0.6351986478226863,0.7832809344913162,-5.4782007307014706e-33,0.44545120889428724,0.08890280421017444,-0.13194859933499764,0.32923182199555445,-0.30161460328778883,-0.19821722171311817,0.5684707568679588,0.18593241347651288,0.3925940575390398,0.09235049730502916,0.37841917716748896,0.7060960837439324,-0.24708567143609236,0.44137771092089656,0.3793186604442346,0.06567808613281581,0.1936613716011478,0.18234665777421857,0.3206400923007577,0.2699524986349364,0.3227528399612689,0.04368918119855372,-0.6429302952771554,0.19225022740163206,0.27397017411274466,-0.3418870464534757,-0.5708795399598223,0.22544811222382968,-0.032631057224753894,0.2571015530170256,-0.8698544944190149,-0.22196453003331426,0.73384221004756,0.40223626800201034,0.24839200695976932,0.8233543504380725,1.0,0.3611769706710142,0.6790243252990429,-0.39608001253244585,-0.07409001917877042,-0.41998982744491103,-0.260473584069782,0.4744786659370243,0.5886221555506027,0.33386077071250386,-0.1426039481484559
Toxicophores,0.007375342470339841,0.0038177683275680114,-0.04341796305835434,-0.06673452835125347,-0.1577267171924417,0.35043012763372006,0.31717988658507135,-0.46717370848500056,0.23132341454560673,0.15329645224069868,-0.010983712318037518,-0.44835743465659217,-0.44560255038149205,-0.0032197002427723884,-0.13394247494801143,0.12154636449057049,0.152998667160998,0.07906977040991722,0.0478581239879797,-0.08535371880779224,0.12313441083209854,-0.12070881032937357,0.31943293422143293,0.12789603104213293,0.35505256043865446,-0.032663565677591336,-0.27705810064917186,-0.3988045206187868,-0.11876229064398267,0.1320011507213028,-0.28910775046939907,-0.3890834670962637,0.11586266550830326,0.409636979862295,8.021651069955724e-33,0.0556767897046179,-0.21351371784674514,-0.12415704464977811,-0.24968342429622292,-0.24947076992551792,-0.2287032132031741,-0.16106880923549213,-0.37695663727723977,-0.14235432198665046,-0.26945097546941593,-0.04636014159281271,0.4898827692283628,-0.11946229709179103,0.31391303951824273,-0.3241357062892407,0.3228802025747219,-0.36784913656645385,0.27290032829213445,0.7696560146179529,0.7415057114242838,0.45816264750312313,0.785170629352876,-0.15090448036278895,0.7231537625414861,0.8051031906308761,-0.44413543511759535,-0.06545533114743421,0.8247492570148462,-0.3488862356406918,0.7906348423830472,-0.24522854107052955,0.04595471872081277,0.01303104434909132,0.7758032835830837,0.3069375160393451,0.5258947823425549,0.3611769706710142,0.9999999999999993,0.28488779188737556,-0.5728010157000119,0.5678451433376577,0.44335854764446525,-0.08080136476619171,-0.32211732851442637,0.6122071566839519,0.8481608126751454,-0.06949643515050735
Genotoxic_Carcinogenicity_Mutagenicity,0.1846872370299575,0.28873311391607076,0.46442989316260863,-0.4914031743187545,0.1583569297099212,0.17888579409052432,0.38979360222520365,0.15654636898614296,-0.34861674391193814,0.5181837040436683,0.4897899459038164,0.18026125370861917,-0.23393538199887864,-0.13083231411262147,0.4791711267887853,-0.13658016293944114,0.6954957649104491,-0.24344350092000488,0.45193720867759407,0.4220476737730736,0.6996813497834976,-0.1299861924948081,0.3218467363684394,0.08360358409163263,0.2246789218384738,-0.11289901930592781,-0.3585400052222468,-0.30888572976044554,-0.21686261548549055,-0.07194035085033633,0.12817209585146402,0.11799371100091464,0.5400616173895247,0.44467393878037137,-3.913000521929622e-34,0.5173039104623682,0.16103011762829833,-0.08637402096484739,0.22860060622893288,-0.18742718661688448,-0.18753839271202985,0.3245863747045293,0.13932732328549502,0.47239116509816537,0.15587227025078298,0.2828386044184695,0.4748395555774481,-0.025815796583792974,0.33591097225089617,0.30539424463873355,0.25093394268046604,0.15237659676143425,0.223332086225882,0.3270308540973454,0.23602199334837434,0.4864297434689303,-0.004456474899003287,-0.3477652218035622,0.021220317955713556,0.15315991568637388,-0.06189337075185397,-0.21040639360897173,0.24414179468774533,0.06293334490547783,0.10685440546715592,-0.6084632306010446,-0.1572520321447608,0.49049892766040465,0.2742635991957684,0.3405756360904603,0.5565969178400695,0.6790243252990429,0.28488779188737556,1.0000000000000009,-0.210108060908247,-0.02898294480290277,-0.26037970541906935,0.11497139395769614,0.16143390216237796,0.30288342537945423,0.15373411442844967,-0.2819141839907695
QED,0.0013326320777180226,-0.2236885675709845,-0.243749355112887,0.1680773321050058,0.08109954951068624,-0.24835079372114027,-0.04328320050714477,0.2901014530243822,0.016030478531443848,-0.12259570483112107,-0.08332872497743361,0.1373087105335644,0.4312603335960563,0.10954335301115632,-0.26943879953042027,-0.11714820704216455,-0.45164437134796975,-0.07158413893097944,-0.13930540486216722,-0.2314415076021407,-0.26783780062951745,0.01621242781467756,-0.377156731850914,-0.2620106395471364,-0.1823400056761049,0.10424036686574875,0.047447442231274985,0.21698635136352315,0.08948032289386236,-0.09382674271755176,-0.05670978708290388,-0.047672939518068384,-0.16591005977979453,-0.3575810966042848,1.956500260964811e-33,-0.2159780778656216,-0.04267983734950657,-0.2058466459225755,-0.21165504589306308,-0.06936594469789537,-0.12848571148506788,-0.009316497944257342,0.23404284559986055,-0.2428926790371908,-0.000732524364425264,-0.026758985620207024,-0.3322959011696544,0.04626558750641216,-0.23728816423282664,0.14967800768910175,-0.31009577934101173,0.14872902302422147,-0.34886857900346524,-0.707441680091767,-0.7122412106675963,-0.29974326368331516,-0.432389261359822,0.14242024767100292,-0.4360929311161196,-0.6486058252891669,0.16744931552897063,0.2932699445633938,-0.5606382948696905,0.07316949284860808,-0.5809056080490507,0.4070341696762525,-0.04376744042977106,-0.31154872399432965,-0.6999865252613341,-0.245673055194321,-0.5327927111737703,-0.39608001253244585,-0.5728010157000119,-0.210108060908247,1.0,-0.17098835191151301,-0.06499047378146781,0.13087186126907743,0.18833728645143036,-0.4664482238121999,-0.6504138614528074,-0.007538942795859978
Synth,-0.04017400580599822,0.10949349146420241,-0.06982510248876775,-0.019319152659644186,-0.15507966407435742,0.11351828939788408,0.0405630722783197,-0.46919423091239226,0.1281837369759984,0.08677171856337224,-0.23934302523431158,-0.4419863026088244,0.11943539851057808,0.14413819420059137,-0.3282655336494136,0.10969911016069726,-0.21660054387386207,0.12647180363651558,-0.1859985855621477,-0.4078622749208831,-0.2759660557299937,0.017315056762698688,0.06244034655219589,-0.1373748604538009,0.2214895124074557,0.07901284053767527,-0.0876771574156213,-0.5719518802982816,0.10576494918807572,0.1743400075868614,-0.669797680543058,-0.56662585179138,-0.25681522165746723,-0.0064843483476147564,-1.1739001565788866e-33,0.008573699966971018,-0.5924539024365025,-0.0970581365926742,-0.45929287033834676,-0.12038415580030072,-0.1266365236058607,-0.23789553069683614,-0.3433467783437009,-0.3167259913270147,-0.48309454713534705,-0.06546322716298723,-0.021087453753586158,-0.3804280428670991,-0.09432941718864948,-0.475064448925681,-0.16219630303988827,-0.5472478415042872,-0.11086716236345154,0.6164504265616786,0.6022556890830485,0.34905778318943725,0.7517998835754977,0.06896437700499676,0.5881531054315665,0.5387274655300223,-0.09321331854837966,0.4043072984687431,0.6925556027844125,-0.028543107589336512,0.49136032495081733,0.3305489084714642,0.19421674310568582,-0.2894261328375814,0.3771000853598675,0.07526708531186077,0.10251498965061968,-0.07409001917877042,0.5678451433376577,-0.02898294480290277,-0.17098835191151301,1.0,0.45311045505011244,0.18886746084284164,-0.6265089854445713,0.18999323621305422,0.3873786286458934,-0.1763131604671749
Fsp3,-0.49148210197908526,0.050922961963614316,-0.2880554770156767,0.18516346537302145,0.0637147780739843,0.15592987444099468,-0.3734902168021009,-0.46747027498185956,0.3807512685976919,-0.053188179328570624,-0.44459129857873825,-0.6664363308728268,0.12849635458462932,0.5101608509145337,-0.7776905641426134,0.5387841206592539,-0.5769797949745855,0.7087533341533573,-0.6812067594623322,-0.5101282429576373,-0.4750007551913789,0.4764359182060483,-0.08704593385517137,0.44482736888484187,0.38787183939325226,-0.03909216035304707,0.3730675458840095,-0.10358432401041114,-0.29153473569709104,0.35602009524700473,-0.17172748382364406,-0.30624781231111703,-0.40490194677613317,-0.3078041454840048,3.1304004175436975e-33,-0.32108264277401627,-0.010603343251940808,0.2360124508665905,-0.4757081266095774,0.261256676542731,0.24375241688948615,-0.6710595687954694,-0.6626970395999072,-0.6153884740964075,-0.49435960506485627,-0.6088425377735396,-0.37063261540885567,-0.09244385712824153,-0.3943548088136279,-0.7243195066968513,0.41060060536852305,-0.5801070676473936,0.15377053506603408,0.2200774118099314,0.20781634647755728,0.1533448121840558,0.5508749025591637,0.2990790763863699,0.2806733218765776,0.4246720651039043,-0.33580019198055644,0.2509693675130584,0.4660613098867862,-0.6306036783134912,0.508455454792378,0.5399516922971421,0.466784254505207,-0.4861803810355554,0.2557729487481695,0.17669553001476979,-0.3274435264480172,-0.41998982744491103,0.44335854764446525,-0.26037970541906935,-0.06499047378146781,0.45311045505011244,1.0000000000000002,-0.0009580084624163658,-0.5362159621738543,-0.19804216074742956,0.42692283153742056,0.03127221884586863
MCE-18,0.27506088672502604,0.45265302120202927,0.47524921121627073,-0.09210547729736927,0.22819996190496392,-0.20974076809916023,0.0747433248522636,0.08581513317968865,-0.21454690896440015,0.14165719344332736,-0.15996973604207335,0.3665413675465718,0.3032541597889169,-0.15910729145739266,0.0600726294837747,0.08357761641452496,0.11992465113535133,0.14484139853809164,0.02299656084296986,0.004944111880669621,-0.08742130309461126,0.1988991058185445,0.2671355003156069,0.15715157373257618,-0.03996745663176974,-0.3117482051309993,0.21974738564604784,0.07543150307985108,0.1928433781290152,0.3756049380355834,0.08599793017231487,-0.17467142444849573,-0.160986267401359,-0.292526908580788,-3.1304004175436975e-33,0.0868715789359639,-0.04277803335578285,0.026359530732150464,0.005014727460841896,0.25460404688890276,-0.10444238696586512,-0.15280910290910435,0.29540742247672575,0.19195060196517352,-0.024921412848506044,0.1773582972704982,-0.10705319549370138,0.29905691322339184,0.10415715489613525,0.1250703567090298,0.12254868286831148,0.013083301719313274,0.22397782382067752,0.08237505413716989,0.08646402590406692,0.05399382683650062,-0.02744185467174837,0.10389119902370202,-0.1716620797410156,-0.17893601223204572,0.6744796417710067,0.49383675936687904,-0.022706067223669177,0.5163203964179466,-0.3092702803404922,0.23946375045813026,0.06153541855374476,-0.12691198473332924,-0.25462367428548827,-0.0006961988821758312,-0.248124848725243,-0.260473584069782,-0.08080136476619171,0.11497139395769614,0.13087186126907743,0.18886746084284164,-0.0009580084624163658,1.0,-0.4110119798168353,-0.23833640329392486,-0.3194185774838163,-0.36995700116310976
