,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
QED,-0.39695169030614463,0.49506383511553537,0.5174159903778198,-0.042701977879203525,-0.6501881599906786,-0.5890299914959749,-0.6121901735660323,-0.6357558508252303,0.5128875720671825,0.04556726368111694,0.0850354617441065,0.056463902611988664,-0.021237669469204787,0.09645151322472335,-0.11704371846279066,-0.3155736681013195,-0.1862623851366754,0.35144147784618446,0.09856038732013585,0.31011350774386764,0.42505849636271387,0.45020424621330335,-0.06744534256511381,-0.014487892559842265,0.5447296635943286,0.1283941820349041,-0.16269263976708265,-0.16028269408063206,-0.004558011933817015,-0.008467604162664592,0.17055562399754376,-0.20455699252250545,-0.08614836684642911,-0.3260489335376327,0.22155668360882022,0.13521346873490211,-0.4546513532355309,0.4713195700237079,-0.3052087918211006,-0.192212323455852,-0.4255443440000479,0.013394008673405932,-0.010099089544858138,-0.036252016563088116,0.043640738676906,-0.026578432527492767,-0.11597136575478033,-0.14707124887365586,-0.2676710998005183,-0.15482842266595548,0.12496117702859519,-0.20755362906630143,-0.16005338187460372,-0.7269439237972901,-0.6446121623002893,-0.5465373678768408,-0.8501141155729887,-0.5353426508176521,-0.8411569418524824,-0.7829611856185889,-0.34729277550550125,-0.25248931978756595,-0.8368983473282782,-0.5242197163115832,-0.510623520338874,0.2153922142788491,-0.23121642855673052,-0.0997905166378326,-0.5583016649985594,0.020767412014275607,-0.40009107231674357,-0.3791115578067261,-0.5717749177914853,-0.18381380255657495,1.0000000000000004,-0.6604960054885612,0.1050253927582468,-0.3906584954768185,0.3678800841073613,-0.05169769829156403,-0.264684741649102,-0.16925397724545402,-0.1346495789838626,0.6480171456313828,-0.18274983847046666,0.6106192472519008,0.607643036636324
Synth,0.48787361558820214,-0.5210382297075695,-0.5246700791861754,-0.11583167849595274,0.4718156265188899,0.5729516924316317,0.4466002608466832,0.5387034605719445,-0.45976357619288705,-0.030750172307709444,0.10990020698055149,-0.16845116947727437,0.2575581216456998,-0.019711223303253048,0.027624500055628633,0.1680562476628324,0.09078626850011845,-0.34288481719624786,-0.2939087004789954,-0.444719451304901,-0.2235448668531987,-0.38908014220039183,-0.06607953710242764,-0.12809635822166288,-0.3862454668172123,-0.0803264713993131,0.03526377264765329,0.38321951005385235,0.1388869016987152,0.036530047166521265,-0.05480463603309089,0.2792753371815825,0.07266424012283405,0.46000171378819055,-0.22636508094895003,-0.2854603285661046,0.6767570748800041,-0.43082795717300015,0.5449081786745277,0.1968744080820666,0.2573001425160442,-0.14444409159255187,0.009761439833658672,0.05075796959997462,0.08836189566973081,-0.17385802020047433,-0.06403487371080327,0.10696963996100904,0.2569267292193979,0.0867987396573195,0.015712881720927233,0.3594623033831666,0.20514982967704667,0.48378734100552706,0.40300643196991226,0.4668214871395615,0.5748131609226431,0.336401273240508,0.5798992582559904,0.3626513421621516,0.30845687316463016,0.21730888665843875,0.5859763094589766,0.40541858011170956,0.1214684446503588,0.011740292887346038,0.25050685826936164,0.1753806370470228,0.4356648767261055,-0.0689293714911337,0.048153224494458885,0.16324891760265584,0.4621301947283737,0.09681867991702552,-0.6604960054885612,1.0000000000000002,0.11383873597594495,0.2625785117317063,-0.13202672267021195,0.2693365578820842,0.03232325951916703,0.1566887324215344,0.16256326708664215,-0.3539409675068216,0.32213688652864697,-0.33049435441157804,-0.39176578006057167
Fsp3,-0.10555838450414444,0.18169146681098633,0.02496912252078614,0.23971341441217844,-0.1544907203858958,0.025335636522152042,0.1343589805598586,0.11839259081907891,0.07763865118632564,0.362880230670316,-0.04841969047353571,-0.15659474399969475,0.5251069191224621,0.2877788290321267,-0.19366461940212645,-0.09537877135708754,-0.19154440032033898,0.2767713183709535,-0.334461754064667,-0.15475881707609276,0.15039936914468352,0.027590323314678162,0.19093414160719144,-0.08850333384169641,0.4921052564785601,-0.12872655921840442,-0.3010246163522912,-0.21142519912020943,-0.45480689107253297,0.004663711401955714,0.018052256666840155,0.04060720593285901,0.07422402730650446,-0.10650586805020701,-0.07359712913942024,0.012672143292105056,-0.04770240220116549,0.06542719304878881,-0.19743146103951953,-0.08427909590992044,-0.26830889958700593,-0.21132870078316682,-0.2377932540117594,-0.22255559476106931,-0.01365635789136167,-0.1948893870044038,-0.13005871918882161,-0.2980779871946357,-0.458422061413269,-0.32559368638468716,-0.10977176195049351,-0.213643618564202,-0.2853399709606092,-0.24586437359681176,-0.21180703532682382,-0.16821002920740746,-0.21237454542813858,-0.2826727095643895,-0.27537084317922494,-0.1443434582791224,-0.2982196917025034,-0.3865089440424259,-0.23689291330139353,-0.40889402500368416,0.14513145790641707,0.4014435379571881,0.0638482056870117,-0.061814787476996126,-0.3487936862071687,-0.1911884548429062,-0.13615920402273976,-0.3789515232285417,-0.20119601659178343,-0.1918944177971409,0.1050253927582468,0.11383873597594495,0.9999999999999998,-0.2685260465350164,0.29144931284764725,-0.08387792825698218,0.12906596180805988,0.0024765163241265917,-0.028201408053888356,0.22330097990982567,0.23449964766220102,0.16259022999680467,0.13786981534506287
MCE-18,-0.13314645733529676,0.018198657899408003,0.11061510602548974,0.04550021261419643,0.21476333553943136,0.15419480638982283,0.1864649753554918,0.26575162604246233,-0.05808940966464993,-0.3834773465963344,-0.2032507928890675,0.3641564011518354,-0.0519319559306683,-0.35656721897382054,0.10639771260422207,0.032864684349877,-0.030581202846128325,-0.1296859153705699,0.04635129718556833,-0.06499311641111315,-0.1838318457889305,-0.2944423168268962,0.05873076956526107,0.09086030859837695,-0.3511906528793345,-0.12316987509312494,0.21437066085558934,0.13072319422092066,0.29257501841942635,0.05205843654647926,-0.03980230940248935,0.21336721879273038,-0.07981808028021475,-0.011589833590888273,-0.12354126450518602,-0.44171038186141165,-0.08889257869909578,0.0008151680644650029,0.15886956945510947,0.1304843884330748,0.326704365652465,-0.006789049021364097,-0.05681679232557945,0.013093882600866106,-0.11029440453924941,0.19351894091041963,0.06352346295975296,0.047058720811077474,0.22066401227035826,-0.10865352490048284,-0.30082022933491537,0.16617007689459362,-0.05417364828212563,0.8257892704116623,0.8512032947037986,0.14900608350016076,0.6116990742846222,0.20933566912761614,0.5332846528747607,0.5472029415694298,0.8790922594645767,0.3546769869896568,0.6101629406010602,0.8719502248757249,-0.06413502923547748,0.19614559117802904,0.22064380404860057,0.3031916568697753,0.24266543246767858,0.10091693244371455,0.389008345777591,0.11835866394519846,0.24205475509670327,0.11661722174310069,-0.3906584954768185,0.2625785117317063,-0.2685260465350164,1.0000000000000007,-0.33360759249254374,0.24218343174323662,0.0414106860793867,0.2732430612696984,0.16301459563627216,-0.5775809427444154,0.15613082740443024,-0.559980645799151,-0.548362241350057
Natural Product-likeness,-0.09883736253052111,0.26639636611875867,0.24812581759340532,0.18625301648895146,-0.427510127476645,-0.3369870787605033,-0.4232370440028903,-0.4210531615334764,0.1879535036193265,0.31235968694257615,0.07557893662963724,-0.327599637787104,0.13765817081376744,0.5124780529423962,-0.14765063317535074,-0.33295327048397777,-0.17777703805915698,0.19952528000364553,-0.14715789353806996,-0.019656679136624878,0.31039855912577086,0.41542977877075443,0.17121083222914918,-0.07784998269646491,0.38191236981018595,0.035551578093287454,-0.13837426457696309,-0.060854231928736416,-0.35812325330383576,0.04931039337459682,0.17286483619182694,0.02019673494686693,-0.4559409391561237,-0.4954234850604578,-0.09399631105645155,-0.04202576754509237,-0.2554551456355294,0.03241898623265665,-0.23906130805819148,-0.16261090160016384,-0.35896945014236514,-0.1694122745238397,0.0739790397043365,-0.12344399655530283,-0.031392670880783485,-0.15556247428488515,-0.2289187517476508,-0.23626776957165108,-0.40064017707943883,0.09165011024189006,0.163233569371892,-0.03615345574070323,0.07854409021447319,-0.4977696869863348,-0.3818455029982133,-0.5816846285172974,-0.5432119829538876,-0.022254251812763068,-0.43113434605332657,-0.4508816561938629,-0.41788016785990756,-0.31371139330478437,-0.6184418020202154,-0.4383727846067511,-0.15298154776712725,0.36597523910012886,-0.23488053010872373,-0.03998085034240615,-0.08425746062596334,-0.07624966833963885,-0.28695566857461824,-0.34396080069778284,-0.032217616245384315,-0.03792740526779916,0.3678800841073613,-0.13202672267021195,0.29144931284764725,-0.33360759249254374,1.0000000000000007,-0.078537942651404,-0.13737949207413896,0.03071686450633371,0.0038712039259714013,0.359265486506869,0.08015755478744452,0.5176791615876509,0.3483193455700669
Alarm_NMR,-0.011837420434675812,0.001671424496797262,0.137274064809754,-0.06048648825747808,0.0014141448153485088,0.046083359174299156,0.07111365042867988,0.04822240467052821,-0.055156922944648454,-0.3137370731448649,-0.17871923395317282,0.2152339342245167,-0.08052295334100859,-0.27065362628302164,0.0348346482013068,-0.13060820975017662,-0.022361936595255816,-0.15337147532382847,-0.13296328502715746,0.0713860609661596,0.2601320782015718,-0.112041178819941,-0.016676081641252612,-0.11629717036244043,-0.08805232520181269,-0.04870337623260425,-0.058241149504843936,-0.003934302462464743,0.20686798118465186,-0.01451506018585797,-0.0521005819495772,-0.04222174922003487,0.00676724415929634,0.06005336829718612,-0.18233123937236823,-0.3771511472747731,0.21004887252465004,0.07044174830473716,0.2390415369637711,0.2380230696162653,0.15864772263619006,-0.24018679280601482,-0.22578449300534945,0.14753447209668155,-0.015522380387580331,-0.1213051012653069,-0.0699202347211514,0.22284969745786498,0.15503760943612066,-0.07099377280275315,0.02753727974735519,0.26156247496053664,8.687639117996392e-05,0.2590126629645398,0.24515246213732628,0.1475064187013736,0.1313082466322933,0.08410359704870388,0.16356846122793667,0.12160088970169002,0.1587965685814553,0.1916160488653485,0.18951388687827503,0.2275522760365168,-0.11012919205859646,0.05210805819727628,0.18424407847293894,0.2606430175713433,1.636118141552862e-17,-0.18233123937236823,-0.21650635094610987,-0.042650675602583475,0.22697680560310585,-0.04197089236706719,-0.05169769829156403,0.2693365578820842,-0.08387792825698218,0.24218343174323662,-0.078537942651404,0.9999999999999992,0.006145270576074919,0.28214404682341676,0.4011287266192091,-0.011720180773462397,0.23084512921915967,-0.16335256570088696,0.01172018077346238
BMS,-0.31011115447843246,0.24577240824774366,0.14564723952873707,0.4833337024907706,0.019159143050933348,-0.06216981474404419,0.13573084460258608,0.14546506034629167,0.2419874380216006,-0.07534722314481458,0.03316024455275099,0.11064937061026009,0.2432182600647145,-0.11733727798075211,0.21385747268401642,0.11419090888741674,0.22290439492895658,0.25007897479627716,0.07757473353488122,-0.11754937940138312,-0.1398224896655404,-0.22767653695681028,0.4486268879501045,0.46555455826724546,0.05360266692282148,-0.3662017266400391,-0.17568716260901554,-0.24164251706557852,-0.12406694295684369,0.10262747209550076,-0.13779574273575873,0.036284962175619745,0.18325696390089694,0.04941621428656463,0.10398006147844578,0.25163909513082455,-0.013739046117854559,0.2673095762365643,-0.03544126033388424,0.10732417017526316,0.06300239744925226,0.05745253747590283,0.09619832817884426,-0.1429544542133517,-0.1274789422737216,0.012117150159528719,-0.058244633252421976,-0.0887227862217027,-0.058303262462633974,-0.035495311857011,-0.04537753437055698,0.22586356091332627,-0.10330892885708506,0.14819949584432263,0.15204153945663287,0.006514009003313223,0.1367890587552562,-0.11560325283119713,0.07309183719742843,0.3075488539247048,-0.03983052573409305,-0.06908190473042969,0.1389004963826509,-0.04278149536110587,0.38169647358429426,-0.027569255009692747,0.3000132589189,0.14863978923352328,-0.12386232635410031,0.10398006147844578,0.05203694644631917,0.10297615492353837,0.14941271445290213,0.1840534888033052,-0.264684741649102,0.03232325951916703,0.12906596180805988,0.0414106860793867,-0.13737949207413896,0.006145270576074919,1.0000000000000004,-0.047917350798566564,0.2760849908220813,-0.04724753542705497,-0.194191369025769,-0.1402707079831134,-0.04724753542705494
Chelating,0.21534139995731666,-0.06737733788069758,-0.06205141332892094,-0.0278512154120767,0.11718741407746033,0.08998913977690566,0.09043533690468668,0.0865322510726477,-0.11329621587864519,-0.024364068383875392,-0.03900218985506504,0.10420842913918667,-0.006352623191628589,-0.07786136163544516,-0.00945927139254296,-0.04854648721597677,-0.04542801274015473,-0.05455640983899105,-0.05066422432149294,-0.1387886865349993,-0.06933556670912117,-0.06478281038648141,-0.03182872721986183,-0.06199146341171343,-0.07007974911309578,0.10263983872182855,0.12954437476081077,0.14003305029303534,0.03410780835207516,-0.023540726491120063,-0.06210270275895999,0.3521870995530547,-0.10147914286574906,-0.06817123920280539,-0.0149654323603925,-0.05988125072672089,-0.010134072201276855,-0.1913367837379031,0.04744961790904746,0.022370384194362915,0.08270305518677028,-0.022532590788328814,0.20433509522767726,-0.025905069282578137,-0.03461386113626607,0.07792149094080325,0.06858983516345422,-0.05450645459287995,-0.12271391911630045,-0.0198911907545188,-0.02813513202401894,-0.04768516843880042,-0.042870569026836,0.3276824621443012,0.35095716987800385,0.007003938961098577,0.22305442960942895,0.24865167245939152,0.25355100551034676,0.30487540528175483,0.1928462616632412,0.05766754929406224,0.2190800949146439,0.2326873453026592,0.10009090012463245,-0.10896011706127791,0.46658244206163624,0.4920419323166397,0.20899320783111763,-0.014965432360392522,0.49362406479924364,0.278110657396363,0.3678608564813194,-0.037893879747950145,-0.16925397724545402,0.1566887324215344,0.0024765163241265917,0.2732430612696984,0.03071686450633371,0.28214404682341676,-0.047917350798566564,1.0000000000000042,0.7033753209384513,-0.16834512458535825,0.0105263157894737,-0.0759769422622275,-0.1683451245853585
PAINS,0.07692765827660285,-0.000887961119360903,0.02131849928620388,-0.039596520638394445,9.16774317633899e-05,-0.01357931361654583,-0.034127415986896704,-0.037813654599836606,-0.09470703650413426,-0.03454937073119405,-0.06035712345513494,0.1474735212478023,-0.040695674746445004,-0.11980492128464279,-0.028042833789621142,-0.07134970189179551,-0.07551813254471978,-0.06540756149334129,-0.07691699273718602,-0.01604076318667114,0.06398806642803972,-0.10444024923462887,-0.049294977174275764,-0.09068990507237203,-0.08045980598649352,0.0962981170431204,0.05801240963981575,0.024481326648886553,0.04629908196577775,0.031022648223788196,-0.03254712018042713,0.22587394766880045,-0.13230459364840028,-0.0785646203173578,-0.021276595744680885,-0.07099421088432709,0.08910976324619531,-0.09687888822617544,0.07114265328461955,0.009643122226279279,0.030271418330374875,-0.0389536301304098,0.10918556767109353,-0.043770459698352575,-0.05032006491575031,-0.004163333544638886,0.010161000263045533,-0.0800217862594971,-0.07042592543777475,-0.02827962563141944,-0.029162462666946446,0.10121980805482896,-0.06685865414494514,0.18095095365223737,0.2045001478739525,-0.04147698478346819,0.13092112899311875,0.16123355472822035,0.16164327912827278,0.17588259694217365,0.09265144050411502,-0.0074533528902944405,0.11705427975075766,0.13402909352961564,0.04558104699214721,-0.08541785647412041,0.41164267976378993,0.6995439243733437,0.1094685800452307,-0.021276595744680857,0.25264557631995554,0.19631469814429742,0.2536407179393457,0.06366967212612551,-0.1346495789838626,0.16256326708664215,-0.028201408053888356,0.16301459563627216,0.0038712039259714013,0.4011287266192091,0.2760849908220813,0.7033753209384513,0.9999999999999979,-0.0752208190304944,0.014965432360392507,0.04447785179995578,-0.07522081903049466
Lipinski,-0.19676982548463232,0.37290116546992114,0.33662490417979263,0.05190765107467268,-0.4548315344386639,-0.42824655198599076,-0.38058935871373445,-0.40724723670511465,0.38343891955360204,0.10777932030735196,0.057565133651836554,-0.06301921925592685,0.22001950022324962,0.18064717535312227,-0.16643443168574787,-0.12721538778738792,-0.07298145718350346,0.2710301915578526,0.017849490045103347,0.048586589980584065,0.2269419813198433,0.4086128869321837,0.10026274255353049,0.048906294304075025,0.3746561509571526,0.043889473592364406,-0.2525231037104545,-0.07691106390086916,-0.12424634238371568,0.11351949429176755,0.261178586853386,-0.13195009877363142,-0.0388394370258441,-0.1304900407552217,0.08889733158149372,0.10802761021903343,-0.03259246354386627,0.27735290442099886,-0.12718348473467192,0.020308950716865014,-0.2197844732467886,-0.15216956025639977,-0.02236250673863898,-0.09886456449020722,-0.03942948176241962,-0.2001597449009538,-0.199209262775092,-0.03681922644933141,-0.2527311217813599,-0.01218154478800677,0.18147854858104623,-0.1075875095597478,0.03883150618230776,-0.7324385721585903,-0.6940569324709125,-0.33553351517989327,-0.7564652461061346,-0.4882681145478298,-0.7431405670369281,-0.6428899084278018,-0.5329652825184037,-0.19882592292189255,-0.7327636775289034,-0.6572995899852432,-0.214216877222634,0.08887369874956169,-0.18286210249092458,-0.10752837157134663,-0.37696058153381806,-0.0752208190304946,-0.369910174006524,-0.2657106041308469,-0.21137391011906959,-0.0393525156612448,0.6480171456313828,-0.3539409675068216,0.22330097990982567,-0.5775809427444154,0.359265486506869,-0.011720180773462397,-0.04724753542705497,-0.16834512458535825,-0.0752208190304944,0.9999999999999988,-0.06252818913170463,0.45131655846501023,0.841758241758242
Pfizer,0.2491933858776915,-0.2716602080580955,-0.16601637503767747,-0.2333824436376159,0.12522981403109576,0.1396484646399942,0.13729510808642695,0.1374480953320816,-0.3657310178761128,0.014597812219053123,-0.6181674515966503,-0.16334893081885818,0.0692374516922182,0.1489368415224218,-0.20848234149164685,-0.10143411375303399,-0.5726675883107768,-0.4624106202766576,-0.6892124762999421,-0.13415386522320896,0.06123250575461274,-0.10877485836985946,-0.11701476538260713,-0.2555805924066492,-0.09050293140131159,0.23131273969441635,-0.009111683851677823,0.10200208273426087,-0.010666722280415349,-0.04781411429387174,0.0326953065166376,-0.36868942362426427,-0.1615255281541865,-0.10757012864019612,-0.7033753209384469,-0.7258270633069309,0.0539546799290722,-0.27156300395908534,-0.09759175445081508,-0.14336425124937305,-0.12375012373571405,-0.17942430842584883,-0.4632731655969729,-0.010221670447189253,0.035393891809759395,-0.38863866532809216,-0.037868415992264724,0.06251148209045741,-0.043256941357988875,-0.027649580509393326,0.04033189280209892,-0.06713617456661113,0.047760167014927066,0.18825180963563434,0.154714673915568,0.2630061803581033,0.20259072047094892,0.22470221958794873,0.22910866856553844,0.1379697501206292,0.06250878826325712,0.1939726658072994,0.21851031573411184,0.06543638404602907,0.11956254029695802,0.2067187267611154,0.06454697815081932,0.021393127492027913,0.05499821258713591,-0.7033753209384469,-0.09872481295984872,0.0019448297720025432,0.16261660179217216,-0.12746123187946856,-0.18274983847046666,0.32213688652864697,0.23449964766220102,0.15613082740443024,0.08015755478744452,0.23084512921915967,-0.194191369025769,0.0105263157894737,0.014965432360392507,-0.06252818913170463,1.0000000000000002,-0.13854618883112046,-0.06252818913170463
GSK,-0.0002596448992845519,0.10881839702610036,0.16282613103915064,-0.14379574285428198,-0.41659547766305727,-0.2721935097496214,-0.4195187239244915,-0.45051516320471297,0.11643317688550636,0.20517573502715677,0.1160625812672126,-0.2648624963351857,-0.14903428803060195,0.3565030690841822,-0.08973214724087891,-0.12326256412344104,-0.13977502836842712,0.1619343500658957,-0.07599492484498294,0.2652323447120322,0.3711103878183172,0.38351333998996306,-0.2067900908131448,-0.15928832689004552,0.3408242133512558,0.22820599549015808,-0.1683687079281534,-0.15836817779889772,-0.10831033564385226,-0.06712374723636348,0.1914388055030042,-0.1328650736931789,-0.08961310568660372,-0.1786117878110763,0.1969733436855181,0.28142570009590145,-0.1504595820976978,0.06403565314844899,-0.20832663279821376,-0.2701102869962813,-0.4744921479439531,0.05896131543174159,0.13479739397744003,-0.10116469715287296,0.09459417490433031,-0.0844059066276744,-0.10276371053771427,-0.1532388165552043,-0.23950746631519435,0.11378434749028814,0.15734710350673034,-0.15878281533254326,-0.08636421982401067,-0.728851281086546,-0.6889508131620758,-0.40388623200614104,-0.6420743011632081,-0.24374223162997907,-0.583879344962435,-0.7052601046183039,-0.5053854710756673,-0.2515207091849385,-0.6714355054607458,-0.5717603099831776,-0.3919609880669561,0.06442086425560462,-0.3155508917671888,-0.04541515269578689,-0.22883958216015823,0.04447785179995583,-0.2598809849943926,-0.21221262259667742,-0.3693479990232266,-0.13309884132594663,0.6106192472519008,-0.33049435441157804,0.16259022999680467,-0.559980645799151,0.5176791615876509,-0.16335256570088696,-0.1402707079831134,-0.0759769422622275,0.04447785179995578,0.45131655846501023,-0.13854618883112046,0.9999999999999996,0.40230480550953346
GoldenTriangle,-0.19847082974205538,0.3784153687897988,0.35087176146847776,0.0516832765191696,-0.4607716678213291,-0.38434948166326766,-0.39413480301793075,-0.39511786168764496,0.3181685983962395,-0.060357640498449064,-0.05078348776956538,-0.07987011337776248,0.11944913448287323,0.1983677606561005,-0.1790630322562758,-0.20847969511415496,-0.14074472449244493,0.26577081273235814,-0.03555173406783643,0.1142832711435831,0.22385649259219087,0.3180731489287457,0.09777185484978378,-0.014978764735537794,0.37110034667065217,0.12161542761683303,-0.2771418435703984,-0.07425981986714732,-0.0503961674230574,0.08696999338290953,0.2627462742516985,-0.2299768406341701,-0.07694418220012082,-0.19274223760725254,0.08889733158149367,0.02849808122342596,-0.10297905980451856,0.2646896493527978,-0.15402662855430838,0.05234126729777821,-0.20380180656095798,-0.15856255799302624,-0.023834127692100256,-0.07678002491151761,-0.06455742268219897,-0.15476538606742257,-0.19686963845084343,-0.06476068839777188,-0.2829802173645826,-0.00313024215914729,0.18022459018327577,-0.10308284498995186,0.011350389910165709,-0.6822506423974074,-0.6386281551914996,-0.32222809302330424,-0.666699283651019,-0.3337732595821354,-0.6269160325601972,-0.5417137916916231,-0.5329652825184037,-0.19882592292189258,-0.6702789439680804,-0.6378390624174457,-0.15448385401795084,0.155877953304205,-0.26375962248690954,-0.10752837157134665,-0.3769605815338181,-0.07522081903049462,-0.369910174006524,-0.2870385455995437,-0.17674610231799343,-0.00157410062644984,0.607643036636324,-0.39176578006057167,0.13786981534506287,-0.548362241350057,0.3483193455700669,0.01172018077346238,-0.04724753542705494,-0.1683451245853585,-0.07522081903049466,0.841758241758242,-0.06252818913170463,0.40230480550953346,1.0000000000000007
