,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,nHet,fChar,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,GoldenTriangle
QED,0.028835778464584835,0.3404292739197956,0.5860635862678607,-0.2718775723709686,-0.11147352230664338,-0.4542970267248223,0.1383014227508404,-0.3703524274510678,0.6487236075283509,0.23021563603623946,0.09135675253277249,0.0248613415927844,0.36444205464760554,-0.10805343105823842,0.50571189386761,0.12619543363006241,0.48205038497270764,0.42898184144909024,0.146572208942847,0.10428666352593702,0.4850986397500852,-0.12353371768870015,0.6117928903122403,0.6910760029881371,0.5223082633018422,-0.1721326708773332,-0.18979135095081306,0.30996698281607754,0.58801609538219,-0.3466490197695936,0.5101736293812795,-0.098057415419481,-0.3487128783451186,-0.08817512292052479,0.30633731066061043,0.5604632413770216,-0.3706614276918867,0.6113811866695223,0.5740325414931408,0.4173224705027171,0.15606096603607977,0.16294734011991938,0.20953368669851308,0.3838128089053632,0.3222303162831164,-0.08333942287880869,-0.019252020559888866,0.3686330257957475,-0.04498474430665496,0.23019737014257935,0.23138731169375895,0.321318006510943,0.18003301736918556,-0.7369267132304829,-0.7060281131058997,-0.1470140832333249,-0.8222170514432687,-0.8092331336326037,-0.8345977886390955,-0.7600701324222674,-0.5965751553819517,-0.8373811833288985,-0.045389097716576045,-0.5721022542397379,-0.7007818192115366,-0.4098342212169293,-0.2827936985565651,-0.04570535249451605,-0.3691312976800083,-0.2735660734468053,-0.6067314926184357,0.008080273599940346,-0.23226957795581973,-0.06637497475504288,1.0,-0.6563691232710052,-0.30935242193622947,-0.6296407711406744,0.494660875030427,-0.28461255813915903,-0.6550893138126749,-0.045389097716576045,0.052549043725197905,0.6849682703391068,0.6805562911027138
Synth,0.1898004685612512,-0.031149871564586998,-0.36816801394581944,0.6295292629559335,0.20235034505997698,0.17325679339592842,-0.24293020140448607,0.29772969632783614,-0.2693319226119073,-0.01124704105484545,0.02503745200384003,-0.04085916070958317,-0.4665978489185956,0.15127465154804998,-0.26959885198721956,-0.15453139232769575,-0.31336113959757306,-0.3061007542274192,-0.006531404456763559,-0.3729095782717691,-0.4451015829785795,-0.22589086483045753,-0.19782234337121143,-0.40694807799772226,-0.6589296514553238,0.0694218402336542,-0.12156399967278511,-0.1543770988811632,-0.16104116566453908,-0.07205183380737173,-0.10433352543181018,-0.09213506663817228,0.15059627956483912,0.003041589613771826,-0.1284142991891287,-0.5473691908791865,0.143896850403109,-0.5722641399128845,-0.02091680476504356,0.06092683379905235,0.10579155908386986,0.0628617645861937,0.012373954997223437,-0.3340304631087866,-0.16806198346822565,0.3239163087616749,-0.18688739866772766,-0.31833338611491563,-0.2024874132721166,-0.05630763005766249,-0.06427082863342808,-0.32909481784197064,-0.2851509430517868,0.8821176697371228,0.8575499764458054,0.06635408640793783,0.8812352118572836,0.5213860470039431,0.9010272390954386,0.7013148490128384,0.801829644328692,0.8857693339863537,-0.19043083294745458,0.8265384178497011,0.4756286618509676,0.79186219428005,-0.0733207577244538,-0.05327839873293176,0.3228269958751402,0.1429721316221308,0.14164171304825526,0.04901722305940881,-0.07463541702155604,-0.19553917878016872,-0.6563691232710052,1.0,0.295289137563738,0.8876992540661977,-0.31965372220791255,0.13537326568262473,0.7345511538989535,-0.19043083294745447,-0.014148369150135977,-0.47749552107033577,-0.4645619604923237
Fsp3,-0.020687833547612985,-0.1383995364342758,-0.29751037278022247,0.31918789177045037,0.5165696974366392,0.43546838204843685,-0.4084837962754808,0.3616991227480766,-0.42896670140163606,-0.13657143931944893,-0.37935936304107054,-0.6625698105480944,-0.1828406881345516,0.7233961659235308,-0.7008566535123048,-0.47607659813473,0.07808024505313266,-0.21303266465445952,0.03576684858920627,-0.6026851399604658,0.0019302466870353672,0.20523127540932068,-0.07659149551577266,0.04381671402922788,-0.2374177064168437,-0.4273238538009314,0.13707231700073028,0.2405399964645486,-0.47820525366412825,-0.39376494159345543,0.20123001254770528,0.1604379412023514,-0.27424556153680774,0.1426027137271556,-0.31403646112787437,-0.7259266310501031,0.32939557783826434,-0.6962048939660958,-0.0822805842642813,0.02003582586802539,-0.5080598857954401,-0.2240382282666255,-0.49583450218094816,-0.5454727659192284,-0.4262987761851872,-0.14146173850884822,-0.5809810719461763,-0.5691887464946159,-0.5211423465852254,-0.27811403433537507,-0.49121954661734935,-0.5326153697164739,-0.46360572326521937,0.48865452908537244,0.5269031489152778,-0.4359137786534866,0.5053091847671121,-0.03673234410863833,0.29356874994142085,0.637070632504238,0.33778108269632706,0.4408600427055145,0.1805767034913231,0.4004193020992154,0.6754225944388283,0.45422142375451613,-0.2837022490004856,-0.3012991300204508,0.25163569121790186,0.10066378580934388,-0.12128804323309968,-0.35520861070204335,0.01149993840085581,-0.06747336928303319,-0.30935242193622947,0.295289137563738,1.0,0.4178024204973959,-0.49902986112389636,-0.004325698930867754,0.5085678103856874,0.18057670349132307,0.3378111415730025,-0.6548982508509071,-0.6713195352230581
MCE-18,0.06914038811628789,0.12373190394282621,-0.18791627511309508,0.73157338739387,0.3023204249754517,0.30172536168016717,-0.146639871971517,0.22539636679452338,-0.34682018688972027,-0.14071163241843054,-0.1906425223011578,-0.06044663367694446,-0.4097125375251319,0.17982863883738165,-0.44763215744610046,-0.25683928575980397,-0.24011712391399034,-0.2504583581789464,-0.06758892583345905,-0.35742320656750876,-0.326537020659468,-0.06745720748844009,-0.2183649928624615,-0.4241264449076496,-0.5020685822558131,-0.06778927372490798,0.017429448324835804,-0.20024323299206576,-0.2954401183736653,-0.1020502016967054,-0.009229811118221088,-0.05186324247132174,0.19374636773292336,0.023182249408225653,-0.19994858012683506,-0.6024661305979001,0.28172929142229897,-0.5835441259780696,-0.09317974957950564,0.01999575875822375,-0.054330797261633125,-0.11981204358705819,-0.20256014544691042,-0.3236329051136051,-0.19493086218971659,0.12228583159526087,-0.2266221802915684,-0.3256760062257852,-0.18744071822295344,-0.22257767045233418,-0.2976816302044447,-0.4157773218281867,-0.3027265646917216,0.9580864111846565,0.9455127258826083,-0.06620612413154309,0.9149681479238478,0.4295485584049431,0.8523636335811617,0.780639385486993,0.9664612716405714,0.9187565844629935,0.04235249944246805,0.973177296789905,0.5163887015052384,0.7572136078009584,-0.09718226742001937,-0.0929694189715724,0.19549733585028323,0.13825985651181968,0.24066238433865278,-0.0930649727473807,-0.016297676328545927,-0.17409045540468063,-0.6296407711406744,0.8876992540661977,0.4178024204973959,0.9999999999999997,-0.5224724171630796,0.19674226718892274,0.8398833706754942,0.04235249944246805,-0.009540566240425678,-0.5956636209259808,-0.6215931078043039
Natural Product-likeness,0.5371866190859141,-0.09057111606312641,0.06310066798766743,-0.3663508119590187,-0.35363592823371165,-0.4528283240011733,0.016806461441133895,0.034105409914125515,0.2591912742526619,0.23408646765275423,-0.06250266784735276,-0.05084002819910877,-0.10923531200084322,-0.05023212490666096,0.3040777053409759,0.04059556479497787,0.08160316266534835,0.22431644490970526,-0.2102374425626744,0.2792788886646594,0.0010724953536530672,-0.45354427308273504,0.2440521129867387,0.2197631348354715,0.11327715305117755,0.38036565720588783,-0.5389879879413986,-0.1584467216377788,0.5487871968359209,0.020593029176689176,0.23412390276767286,-0.513147085718132,-0.44328422422989844,-0.3758321834459047,0.2992051288374502,0.68781593650653,-0.57062059809639,0.47843774930853994,0.3639920758466607,0.296928985337232,0.2917563808784187,-0.10119338199230463,0.0032421584702654483,0.23813525816053432,0.2268406233222059,-0.11268787308348419,0.12875288242943692,0.3051213680717849,-0.0341645151617245,0.3989125833246707,0.021073676739660086,0.15625959234246528,-0.03119084062998708,-0.6108150698862285,-0.6167534648819739,0.13693819628699241,-0.5360621035199162,-0.1817672859401479,-0.3569220013417891,-0.6681629848865126,-0.5241838419179714,-0.5752742008025391,0.1313922540650906,-0.4910375500622333,-0.6532109658995452,-0.021319891791232108,-0.3248701300591952,-0.20620615602036155,0.06051299520923785,-0.18810389821984855,-0.4453551560615636,-0.22745804169134357,-0.47320806692886414,-0.25904478956950916,0.494660875030427,-0.31965372220791255,-0.49902986112389636,-0.5224724171630796,1.0,-0.4238679610001557,-0.4261389000780116,0.13139225406509053,-0.21736377110057165,0.6582577965571415,0.748957327513995
Alarm_NMR,-0.34250867276026753,0.26196413003463614,0.1408704827952707,-0.13016444796809729,0.1169502241156127,0.03414573303346331,0.0015783214104812542,-0.07133571773773952,-0.12063849195790345,-0.18812953026071266,0.1309817866283553,0.28580261572671617,0.12208308543267944,-0.17034520407768833,-0.02377823086195315,-0.06701806936599386,0.07743698439949649,-0.11541582269837165,0.19198279859007095,-0.08870527536142181,0.04532062687509201,0.09396482724010664,0.054486530437164574,-0.05051660223782156,0.05196327458233825,0.26397958359912066,0.4086300484052852,0.26197152653670663,-0.033016365718878185,0.021529064127191383,-0.4267261118676971,0.5910823120179741,0.5147535015322507,-0.18035679716616584,-0.27912292844423403,-0.35814807959335765,0.18062757600281112,0.08721145120983095,-0.1651526899863816,-0.1607116639004551,0.1292815274832831,0.17828299287357646,0.15691318304651464,0.0008665201945560336,-0.059642102985491385,0.21958945219029405,0.08363856424471156,-0.02891079638572834,0.45814259469890606,-0.10754222798394181,0.18170255271038419,0.3544941088895759,0.24838874316615114,0.27729117393918634,0.28685329178944985,-0.14086931510929993,0.23408022789731586,0.20117102959506208,0.19165960337498356,0.3507064186618457,0.2029280841665303,0.2569713012891376,-0.13670486735235657,0.1371419323621177,0.3853990665101615,-0.10225962565211172,0.36196746776167893,-0.05547579404178367,0.12964450650912518,-0.06628114780720307,0.5116937302355228,0.03846935414063619,0.8251756481541556,0.6669898325460771,-0.28461255813915903,0.13537326568262473,-0.004325698930867754,0.19674226718892274,-0.4238679610001557,0.9999999999999998,0.07670552359488005,-0.1367048673523565,0.19537575323502648,-0.22359710332333071,-0.26825492270701434
BMS,0.13243056213151447,-0.030075627646195237,-0.31913141161143155,0.5987971825073894,0.1327153319587033,0.40001875882863036,-0.15677236033392397,0.30229145666207285,-0.3783851460664054,-0.14482091305510617,-0.24251631250736805,-0.20214409765135044,-0.5591113216959488,0.2774320403909374,-0.48719095828260406,-0.3744714496513915,-0.0793440190474517,-0.15662623690047112,-0.09067175618255321,-0.28724692387431827,-0.3868589716493314,-0.01659382624796109,-0.277562249971337,-0.5228752062993214,-0.5584918843007867,0.015269889777677135,-0.19339158251628108,-0.3322038559042271,-0.4671940246591939,-0.0847851414941373,0.012343630300768483,-0.2613293253406237,0.16501446962075034,0.11618600558952719,-0.11343786895125021,-0.49784083490048286,0.30327331139268787,-0.6576866612560925,-0.16950062096028862,-0.12103563784323153,-0.3014123932588221,-0.1848448107183262,-0.24857932585163467,-0.32576323718640987,-0.13780580169538534,0.09240003657820345,-0.22448693716971824,-0.2969324975751927,-0.24255278414868298,-0.3131360472471253,-0.37740297959620883,-0.5364398793614638,-0.35053631085121917,0.8457597086573556,0.8360739910850115,-0.09162362793217138,0.8307038560634129,0.353759017966329,0.7380247150947686,0.786456972762724,0.8492928452581063,0.8196775943367336,0.0771516749810458,0.86219175243029,0.5921173126040029,0.671456080287218,-0.2592814894208656,-0.11479853315963386,0.3243374865704013,0.19287918745261504,0.20936378233153707,-0.18395521210336085,-0.15567067246200186,-0.2492501005694316,-0.6550893138126749,0.7345511538989535,0.5085678103856874,0.8398833706754942,-0.4261389000780116,0.07670552359488005,1.0000000000000009,0.07715167498104575,-0.1102635692839942,-0.671660494259467,-0.733358797622569
Chelating,0.33086763174080147,0.08996747409010016,0.13925722862801687,-0.004455623339992046,-0.09486327056553065,0.08089644433650287,0.05159380159382738,0.036971677509150966,-0.5483963164803394,-0.2322950208256731,-0.9376913174682298,-0.22020633079122698,0.10193577957972264,0.24730929767531934,-0.5734959699493103,-0.5123026606872624,-0.005041255033490843,0.07035164763221011,-0.3073966630878555,0.12136638217601725,0.1851859367469117,0.249893290714473,0.03998463289587487,0.027085218283022544,0.257523585921304,0.04200874423138673,0.1412192337512973,-0.12101312599288885,-0.09200249625890564,-0.0818796866963616,0.28888406558045165,-0.07543186777727852,-0.46738398554982463,-0.4729685787470016,0.09589061922430749,0.01784500752250504,-0.15354966342839954,0.010884864013971703,-0.014434600386757973,0.3277516092946793,0.05965247826005233,-0.933572994281537,-0.8431274835114635,-0.08091729134484955,-0.22078354857622706,-0.9155522756491453,-0.08093497258312819,-0.06949014661750219,-0.026452172348845022,0.07163293012252625,-0.8540095883080314,-0.2354221272127335,-0.17649927154301287,0.04431227127979942,0.06670571547047613,-0.22701566280263902,0.07297736746381894,0.05644709478621485,0.0001646599221554618,0.10078464965115877,0.06497832918140567,0.02855977389887708,1.0000000000000018,0.11595623719442934,0.09385234916904658,0.1532926308500393,-0.11377275682727567,-0.22939368717259195,0.048656184010095235,0.020833333333333308,0.11034480238877128,-0.7006589824042756,-0.023353269966967967,-0.009095299948437871,-0.045389097716576045,-0.19043083294745447,0.18057670349132307,0.04235249944246805,0.13139225406509053,-0.1367048673523565,0.07715167498104575,1.0000000000000013,0.02977456670877071,-0.11486707293408539,-0.1052031764412715
PAINS,-0.22423204780884998,0.27442558002040585,0.33099750936929995,-0.06319212483113482,-0.01205125451803971,0.010380635270334847,-0.04726717191736901,-0.04715190714434218,0.03803622580675681,-0.2365236500952575,-0.08717432535381266,-0.029455259497358124,0.40418366598970557,0.11945250008940617,-0.035344242632564644,-0.12034698891906823,0.27198334593456674,0.14627437162568058,0.597902604323479,-0.10128104428986462,0.5429002857547923,0.21871886683212077,0.48755296886058935,0.31365894683612083,0.15750895963082095,-0.20318237167370712,0.4457025985642851,0.7752582086950894,0.03870663082069181,-0.1050254524966,-0.05919960736414832,0.7117266649114671,-0.03361464745803252,-0.18870864010031901,-0.13704487866429482,-0.2754401069995813,0.13633462864138204,0.07899930722852785,0.1368858445655079,0.21135720422058235,0.13030008500307688,0.03963098337610799,-0.03394529414381738,0.01261585198624716,-0.04390013250926507,-0.012819648598277607,-0.06497169101779776,0.024446491640891955,0.1861522323964011,-0.010698178792005202,0.12622852541903382,0.39922213501930837,0.31442315906211254,0.09517921635347992,0.14962428280086576,-0.4531205792824541,-0.02051758737000656,-0.08067301388296585,-0.10815621512038884,0.21605898774661242,-0.09286567664813863,-0.04081703487069701,0.029774566708770725,-0.08113484791162402,0.333354773950438,-0.10365200164187256,0.16260165781413446,-0.10632800652388497,-0.06953840623693441,-0.02977456670877073,-0.062302220888947504,-0.09714756857983588,0.3604608835484984,0.39516393108248105,0.052549043725197905,-0.014148369150135977,0.3378111415730025,-0.009540566240425678,-0.21736377110057165,0.19537575323502648,-0.1102635692839942,0.02977456670877071,1.0,-0.25920889205435216,-0.2830196550708899
Lipinski,0.09422352390530364,0.07330774119591055,0.2623220168737655,-0.33932889820601553,-0.22328607269434864,-0.5040970369262017,0.03186355333194267,-0.30627538555006095,0.4939497337476113,0.31415095882561683,0.21070161408949212,0.15429737987604172,0.2748928790523388,-0.2749302306713681,0.5436457074133914,0.4029164247199307,0.1245314326564131,0.13632981524214344,-0.020534896724982387,0.3349044607944141,0.20117751639776266,-0.1758403951786917,0.30941301468708293,0.4152257492459911,0.46180463596998034,-0.061034508168229654,-0.36882432052308134,0.05137172096680629,0.623072430342555,0.04316438271668846,0.2321198897453361,-0.306029519014952,-0.224485206388809,-0.009430702719785978,0.22570421246476316,0.6989183585378342,-0.2485597938436378,0.5639215657763078,0.42901893742141617,0.2837774102895646,0.34740614162313227,0.16254840842288293,0.26697748453934567,0.3032590107401942,0.19743239933265394,-0.00038895264019493897,0.19378472360656132,0.3031011791688874,0.046981727776472526,0.1300514767030545,0.32451927028906286,0.31447103922387687,0.13234660054336922,-0.682292863998917,-0.6973639949338627,0.2619351311728099,-0.669342772491696,-0.4296707719812816,-0.5499313499094767,-0.7750388187942839,-0.5656828151152807,-0.6547342304398474,-0.11486707293408543,-0.5543387880840089,-0.7639772853506497,-0.35013264221489937,-0.06730138382076471,0.05757221084328865,-0.14684344862847531,-0.1813690625275029,-0.4182497797362568,0.15173476154046328,-0.19517463617405953,-0.0501480231616606,0.6849682703391068,-0.47749552107033577,-0.6548982508509071,-0.5956636209259808,0.6582577965571415,-0.22359710332333071,-0.671660494259467,-0.11486707293408539,-0.25920889205435216,0.9999999999999992,0.9158688713313083
GoldenTriangle,0.2244769734060193,0.07752252805483395,0.22664084077132085,-0.3727851004319507,-0.1722024961601847,-0.5499989423194275,0.001964825995421287,-0.3348824672089665,0.48295215643444445,0.34192678949130473,0.20098966966381276,0.08247861054978985,0.1609115982719813,-0.21211614956346017,0.5144551184555062,0.3767451714094803,0.038747188536767396,0.10781331041873617,-0.10207260041996187,0.2935700827128701,0.13540534173325908,-0.2897504998736419,0.2534981498473556,0.4299241509359929,0.36806157488761265,0.07260954198249422,-0.4002572988282015,0.027199712501801386,0.7076936334296429,-0.004903160294956325,0.2862068641945039,-0.3537197805116189,-0.32631695611379985,-0.09726256798987,0.2128369717852894,0.7048240031735356,-0.46767848496839737,0.5556563121909789,0.421164850585945,0.3109167043290274,0.3313461075023133,0.12904641179533743,0.23702178217261205,0.2766327066194696,0.18269742021665397,-0.01172978693462395,0.15895356163920038,0.2804088677357669,-0.009454774328227639,0.376874541045943,0.30554452989264036,0.3041529967534388,0.08207865519399102,-0.7378384632178864,-0.7566304304165232,0.308130065609423,-0.6936802664371793,-0.4101536031465226,-0.5411695922779574,-0.8532188060468996,-0.617646076662704,-0.6871648758808004,-0.10520317644127145,-0.6011577937637727,-0.84404623954849,-0.30552312515671126,-0.1286830355468165,0.01473298999318714,-0.17921769989936626,-0.19802950859533464,-0.49368264688109675,0.11493565740003961,-0.25389254800334177,-0.09888246408446645,0.6805562911027138,-0.4645619604923237,-0.6713195352230581,-0.6215931078043039,0.748957327513995,-0.26825492270701434,-0.733358797622569,-0.1052031764412715,-0.2830196550708899,0.9158688713313083,1.0
