,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
QED,0.3560511888594137,-0.5055453625415284,-0.4699342580752324,-0.39415759304592674,-0.0401154064292144,-0.38188399941137424,-0.39215911892617505,-0.42208939752976876,0.6389054602670632,-0.009299930820174716,0.4657661540687127,-0.32581158976877966,0.19912237319392467,0.18594061455716493,0.6417486065234402,0.5756000097859514,-0.22977617408501327,0.3592459584408711,-0.4231396654879183,-0.31225909464494717,-0.1117123691217725,0.16276005084797318,-0.4656334953134944,-0.12307898652908664,0.1416188249456563,-0.02770787836272719,0.1589525142344765,0.007679522577840766,-0.5755024370346128,0.43897392170004274,-0.04033096635668495,0.18693757830577043,-0.06216578100832233,0.2946644019612396,0.5011571132605611,0.22498737665850885,0.5197520043079832,-0.2534268960889227,0.15117175956913392,-0.37024646425792307,0.35567605054920526,0.6454781684674917,0.1120115947832795,0.41610474076211396,0.14529602585452248,-0.00016855413919409775,-0.043733394460931774,-0.20493727078538446,0.19979275855098388,0.026723179844271007,-0.09443070689384568,0.1055717011593807,-0.8752748360093744,-0.03822816092967698,-0.059801316137332,-0.7950147982687564,-0.538790293170722,-0.7999659593243053,-0.8245026500422314,-0.5990914032030465,0.13731944368225305,-0.8472414484668003,-0.15904269516140287,-0.7119482564533757,-0.7681900855418506,-0.35397464304162213,-0.13049769613529233,-0.3980310231322218,-0.5896393912435054,-0.041045240941377195,-0.4791784809648455,-0.2556612760639361,-0.550959060794733,-0.1921903710080573,0.9999999999999998,-0.603420908296148,-0.012679337621735544,-0.6070329448393155,0.5428354255622432,-0.3085705116838223,-0.2766553493626531,0.1503716671021312,0.657774488934366,-0.17672969982570283,0.37840560483062413,0.7446099446671616
Synth,-0.2976447779660211,0.3634198491822111,0.2637590936896743,0.3295562317079611,0.1651443729174384,0.3677298585021733,0.4656533494983651,0.5545097735862254,-0.20421768010542024,-0.15398237178231367,-0.3571032640899247,0.04959696430719444,-0.16808192972524202,-0.046900403903446866,-0.5252881835673011,-0.2720555695038712,-0.24258903255047906,-0.06184032268341719,0.11614188937037134,-0.10118985130020323,-0.030179867206919616,-0.3843147842622727,0.09403567673148894,0.02523677354189224,-0.1455280157923811,-0.014645215447480918,-0.27480220997929367,-0.29521887421430176,0.22465171374811715,-0.39909257496930817,0.004408990433807882,-0.28375811589963157,0.14629002643222971,-0.04342749097704848,-0.1888833828111439,-0.08213045122604477,-0.4152329296122179,0.07537769006824767,-0.2454392351108894,0.2979513554874017,-0.03452900856168426,-0.24579143583152216,-0.1439769083247572,-0.2704737897996616,-0.09405972650644968,-0.0016243454402008286,0.17075337787333458,0.1324229371715507,-0.2216251268572063,-0.15802630387630612,0.08432462650208392,-0.11026304236622025,0.735802551795651,0.11972619781408315,-0.04488180706298702,0.7307567198065936,0.5122014835360348,0.7336823486861298,0.7226069765991541,0.5359666156319097,0.09158145143605273,0.7145525944156781,0.028160886022895557,0.5103966208370453,0.6537966006096229,0.7899232126547794,0.2768204269877798,0.059684456449274434,0.26242129926379254,0.009721983099010324,0.24273493410336236,0.044248158359315136,0.17300605892200482,0.14445701027770425,-0.603420908296148,0.9999999999999999,0.46142527440368186,0.6256572361393922,-0.07268776991896496,0.1362709276627955,0.25676320328272756,-0.08630003746462958,-0.6542685835193104,-0.05736478621809909,-0.20291334596157173,-0.39657900551169023
Fsp3,0.13628204154785242,0.022815511121510288,-0.07762969711262409,-0.09418388614828788,0.4201340078343194,0.15041743026827015,0.49876322893118924,0.4043819027437371,0.2967967944742866,-0.11355164066666829,0.1938150728943881,-0.4097610029571698,0.41550588811308353,0.3735212911808843,-0.29037588003630815,0.14190825340219468,-0.5667599984298864,0.5139161603320099,-0.3863661368549239,-0.4791640966207752,0.036655914013275115,-0.18940076623491947,-0.37716959600398975,0.0921227915796588,0.14957105290110578,-0.2200770764756093,0.22373703246650323,-0.21517954538673384,-0.26623891247688825,-0.011676726993174909,-0.17174552250173464,-0.2233983389168679,0.28902052855751287,0.05182327663991654,-0.10593763422017646,0.21684382751518783,-0.23099062190681813,-0.3337672945178089,-0.3504709569521278,-0.2514181680738076,0.06789235868653118,-0.03614261092796363,-0.519369728283422,-0.014349559628852034,0.0003982979695250048,0.13222365464548227,-0.18831480188007063,-0.28228883356169465,-0.4035875380971696,-0.29826616852315607,-0.37374232608253505,-0.20413603829883167,0.1882430491278528,0.07196448559848256,-0.13810084779236245,0.2518753558327458,-0.02379246480196692,0.1673584605870163,0.23375590407262956,0.09597174606762908,0.14379850144743558,0.1718373392543815,0.06756511495600319,0.011675211332786636,0.2610347979600021,0.3778373310059977,0.10704600098380923,-0.4330132435977359,-0.27131096164228946,0.1966969483371186,-0.1731431591733526,-0.15557691065625687,-0.43524799530164543,0.016597000471229126,-0.012679337621735544,0.46142527440368186,1.0,0.2792912538955334,0.12688843277146308,0.05832620060225581,0.11905915736705487,0.012944165510649369,-0.1786374295203644,-0.07420439587948263,-0.1698892431653001,-0.09702898822131807
MCE-18,-0.2613026498874614,0.38313331042889603,0.40851396516161564,0.18235194370345295,0.20307825344149757,0.3573440771640102,0.4584458308184648,0.2902313990664408,-0.33867332137551875,-0.10175549131359524,-0.25582824179181785,0.141743723234882,0.10179243508274254,-0.013199014429911912,-0.6313849117648871,-0.2856824400835084,0.04245971085455802,0.049756566777262916,0.26424201845634515,0.09115647826322919,0.050927470109372375,0.041335012943947494,0.3458668497511384,0.36495675757941115,0.03583777631105336,-0.3117365582622537,0.15239184858695515,0.06503787487572765,0.35654395371198844,-0.3087929250496751,-0.0648331900660409,-0.03840591952997016,0.07203221885308365,-0.2787971643326712,-0.4691875026326516,-0.0010817063523319015,-0.42860975475825547,0.1756480532569111,0.010221133352274276,0.2562081813031054,-0.29024750165703883,-0.41452267157512,-0.2963808889315124,-0.13283157534010157,-0.20877099073548175,0.18766858865834452,-0.035830624612779284,0.022069462814077217,-0.3051703380092766,-0.1477069345942291,-0.1089412166326394,-0.20084905610924322,0.7845263384332731,0.23461581731726291,-0.09628719425951188,0.6930604381899297,0.24868729667003878,0.6288529320209103,0.5048383492111244,0.9237565065649341,0.13004536726342478,0.6935919378637482,0.1449727868719443,0.920502784406952,0.33191046412484193,0.40514557249932376,0.081040622912752,0.08914985274766914,0.10940063847073923,0.14592169703503363,0.3452242517623954,0.11025121533209298,0.11371840183348723,0.11267365204498753,-0.6070329448393155,0.6256572361393922,0.2792912538955334,0.9999999999999999,-0.39397070276129503,0.25574915874467635,0.07381739143688082,-0.10106959484179719,-0.5570621407952976,0.09827572960239528,-0.3420787752446851,-0.6475220952910836
Natural Product-likeness,0.1702233291170931,-0.291205192039197,-0.2908908528566803,-0.290765859903854,0.1331941053531888,-0.26560233703032166,-0.09941379514968039,-0.11751559704191139,0.6534086922378106,-0.09990368725249506,0.16106383925122972,-0.3048215661050815,-0.007796045103050916,0.18853015511689045,0.6012337177730849,0.45150667328839483,-0.35751600852984466,0.1391689315982098,-0.3739577716412752,-0.35564155010093623,-0.07825882557496802,-0.29878118663193554,-0.44356625325442317,-0.42770152509563253,0.007192693653795341,0.05949268454087845,-0.18290213707133196,-0.32784617733364696,-0.593855107662474,0.375350463925272,0.2053610547266227,0.18952381413887173,0.19021528607333366,0.4099160672484777,0.5020538706936605,0.05055020006516445,0.27997451452024374,-0.002504328776276396,0.09641475115634594,-0.10014590477310084,0.2255769626165286,0.5783772342984771,0.15004536834390175,0.34209880058513065,0.22628494286030962,0.21459369049495397,0.13996433272257539,0.11116689733974265,0.27772454041158434,0.24807032020526326,0.26193208666917717,0.31701390712156907,-0.5708536427158262,0.09127369602171322,-0.19574814345815547,-0.4570115920635619,-0.0853946962677583,-0.3629921334937696,-0.5050905519833544,-0.4239071658502813,0.33036749599916215,-0.5687576156883205,0.02950638296499748,-0.5546206709607681,-0.47794977461062005,0.03744762639136897,-0.1642643720577702,-0.46804338187960026,-0.41367757175368736,-0.04751107380870737,-0.1759918900279216,-0.23592967162235406,-0.4493320921309093,-0.0016165418093728168,0.5428354255622432,-0.07268776991896496,0.12688843277146308,-0.39397070276129503,1.0000000000000002,-0.05833073177907138,0.08190023385227237,0.15454303936248398,0.29818482732978246,-0.06642643255262853,0.29525982634606635,0.6863982554859123
Alarm_NMR,-0.026509715806893975,0.057575451374984835,0.059302507602488105,-0.0379424782887983,0.13396413472252172,0.16413573853984093,0.25003477692800874,0.15799297681156343,-0.2475571139833769,-0.12339574973739376,-0.1851417428047271,0.07767483565699965,0.010801026763396816,0.00535950815405291,-0.18375221537676054,-0.18573568539368923,0.10456105609000726,-0.06993172922186527,0.16181941175580264,0.26417042787195083,0.06663011045635123,0.08200982130274548,0.18119182684425517,0.043385203025665335,0.3301926315246114,0.10266983263686262,-0.03801047739112013,-0.09424964848683794,0.08767362829709464,-0.07397454415602776,-0.11315616426886756,0.1108680529343507,0.12375836117122348,-0.035536886508506775,-0.16430563213226082,-0.2825898360728824,-0.2688932613055919,0.15279731079511907,-0.021024627862024057,0.15722151308897087,-0.2950781094028553,-0.24752154329589762,-0.01805869835463225,-0.12775200599516848,-0.01865036824408387,0.07117670676684368,0.030857491336542135,0.21784803600974123,0.15069417978890007,0.15905226006278914,0.12141301143446642,0.13373667694675073,0.28264514867330126,-0.13340990969004474,0.20821395682479807,0.3099811865742139,0.18081775002049777,0.30848486438197664,0.2018150817299332,0.2216068090865746,0.21922329570343285,0.3126167738710186,0.1737524054789903,0.25349097225418926,0.1739880774784095,0.05024046321558747,-0.1122851557770131,0.022128255238537592,0.20351923049148263,0.0313965794357921,0.44584074827992726,0.11227354442998363,0.28023128780028184,0.07754093976054392,-0.3085705116838223,0.1362709276627955,0.05832620060225581,0.25574915874467635,-0.05833073177907138,1.0000000000000018,0.07632689045199652,0.19892834290894032,-0.27965686186556865,0.22612939702711657,-0.10837724504846563,-0.3372541677877235
BMS,0.03908625207875766,0.15581520312557764,0.1528400984871947,-0.022840728566162146,0.19066016505909666,0.397649478939314,0.34870991123791956,0.2910216466059154,-0.010961070896334718,-0.03570461628241253,-0.11713293846768438,0.14758123107675308,-0.08308071355493833,-0.10067591363096844,-0.09578695762176251,-0.1405111636168939,0.0244284324376151,-0.10068549144952739,0.041486590650045896,0.08091930192997421,0.22890217435761484,-0.16327391668603547,0.02533386739686281,-0.2186793522884503,-0.077386469181005,0.02828367261094298,-0.14205673754603793,-0.36624399891434944,0.06969725971579506,0.016077769481027102,0.0704243963040492,0.01698129252209852,0.24794241568364395,0.02535775158075505,-0.10755858977435716,-0.016348823214130562,-0.20293127129659957,0.1056953487152071,-0.148262116636981,-0.03801576072508442,-0.05403297582976768,-0.060982704557400624,-0.19207340897314337,-0.21035115765787166,0.15557765464344325,0.17534361725514425,-0.07676911491207167,-0.0019027288802534674,-0.08948760467890915,0.04710101197048327,0.022460030175076525,-0.028548147253556956,0.32190322461699356,0.13515792032477938,-0.19142438121149183,0.25409779418580525,0.41950197147990953,0.35290831033163134,0.34729169821638023,0.015714311399476297,-0.0036679908628956368,0.29600389442637864,0.007017338245363559,0.06504902283082492,0.3730196775465377,-0.006898809246715846,-0.054754079930296844,0.04026194597776693,0.3366869053180255,-0.034474120449167554,0.1544359298234385,0.35393069081655004,0.15127851857080252,0.19630601657231797,-0.2766553493626531,0.25676320328272756,0.11905915736705487,0.07381739143688082,0.08190023385227237,0.07632689045199652,0.999999999999997,-0.024525204782099328,-0.20193667573020715,0.021187835594799292,-0.048820738184151106,-0.11569672423889939
PAINS,0.1651026476229105,-0.21553580453690754,-0.20630391191032138,-0.10679010067162932,0.16438899318672354,-0.05327180230103904,-0.08521356670438252,-0.10932725151192485,0.049437133101935864,-0.12881949696501876,0.17435450366213529,-0.19109423304521203,0.12572028408966568,0.21289530933667303,0.08276347440572754,0.10778317549207994,-0.1898504183457654,-0.013470090782666623,-0.19406788873073122,-0.13553071997738192,-0.0671094485927758,0.039737048837367304,-0.22355213689847797,-0.010834689407142106,0.19599200626957514,0.12658628052217677,-1.1650586094224904e-05,-0.011060105272977008,-0.1523263068407515,0.03408352749584644,-0.20641439471812925,0.021464628564726564,0.06818491527235543,-0.11337777977603962,-0.050656660914818186,-0.01630516827646166,-0.07047998380485859,-0.036368078831378846,-0.10351224588556451,-0.08116380221563262,-0.021013134577602857,0.04824028527924942,0.03279771546336674,0.05370869562147708,0.0877599588169521,-0.00894895816440442,-0.08294345193370149,-0.08505644920840923,0.02542718834714522,0.0685556087372585,0.02597718365193605,0.0025179001107984034,-0.12165494019614964,-0.017762303551072334,0.014025202272334584,-0.059603424103028754,0.03739588294141847,-0.03847198276914069,-0.1065484951877288,-0.12695422146901675,-0.02637644415782862,-0.08549673940755179,0.0055829777690664835,-0.13752724468350713,-0.10026799059501765,-0.07296710948379526,-0.0015090837278649164,-0.0882327083280476,-0.09177466667038897,-0.027427528978382222,-0.011228224967052761,-0.044762351971001056,-0.027033272999223843,-0.059550306602986824,0.1503716671021312,-0.08630003746462958,0.012944165510649369,-0.10106959484179719,0.15454303936248398,0.19892834290894032,-0.024525204782099328,0.9999999999999902,0.08760591731137467,0.016856992062275977,-0.03884166423524178,0.16219919140525402
Lipinski,0.165287355440687,-0.32079729076196334,-0.2726943438110038,-0.3336241643455592,-0.01211685766090248,-0.33251453870057684,-0.43735088153113266,-0.39688950098463666,0.3097697163012308,0.057657271821187406,0.2924039442669037,-0.10016955256001932,0.13529967346417024,0.07210430468517395,0.5328303072597812,0.3580877356857644,-0.04588274435998272,0.057749010799172606,-0.27758546548889657,-0.16538263777444684,0.029769922686434205,0.15561103701251894,-0.28937252071653985,-0.2249986864526706,0.044177760944138104,0.03691918607223378,0.18081481276726916,0.11243626127691567,-0.40295706053953584,0.39663666998898556,0.11738113654445671,0.11498322062101514,-0.05379305803117964,0.24617747876823765,0.30810051469390715,0.0492548987848429,0.4896041586519818,-0.08740656030186084,0.13295976112254101,-0.20523678093542744,0.17111814935717698,0.44216366255381,0.14165388288893616,0.23420590855972478,0.21359726206976798,0.03245768221479038,-0.011011400351969453,-0.09157473098295599,0.16709594285266022,0.09339869850459638,-0.04468242168737368,0.07729023334167227,-0.6974646485092469,-0.04502363064849461,-0.035780009677883216,-0.6945868109244608,-0.37352521903146146,-0.6836187075107487,-0.6521734504988521,-0.4940342895567632,0.10949939251524683,-0.6795393688600193,-0.025066471800389057,-0.5488836546249519,-0.5939680814247258,-0.4426417518340504,-0.09723018176584688,-0.1224641687227245,-0.31776752542570597,-0.10950790118316059,-0.281235952982721,-0.09704112673700781,-0.30234697074430084,-0.23776218032789564,0.657774488934366,-0.6542685835193104,-0.1786374295203644,-0.5570621407952976,0.29818482732978246,-0.27965686186556865,-0.20193667573020715,0.08760591731137467,0.9999999999999986,-0.0756845779522208,0.1743914307929735,0.5401131568682811
Pfizer,0.1502729370420807,-0.124152835149687,-0.037034860893519914,-0.18483372494087918,0.10843466730483653,0.0491434163111504,0.07566151875541205,0.016151326864992,-0.1718173979541901,-0.017255991763976804,-0.031908838964572146,-0.043425318115374145,0.06114674228254233,0.0651454954849173,-0.04359129651053806,-0.1570153440358453,0.04708397305128934,-0.09416455249734883,0.012251868893346559,0.12304320532005122,0.0312955339427209,-0.05436428932431265,0.13560262893057592,0.059765855219012766,0.13930216834060044,0.04778264922328673,0.12309049218059426,-0.004555897417645305,0.11885918171467907,-0.13035390841534622,-0.07915841002566575,-0.011120358069962305,0.031428221520399265,-0.14756113480426886,-0.29020922678070965,-0.12548718350112378,-0.15965291632813655,-0.014199940588773967,-0.045764036593609246,-0.05280058022079536,-0.21803996285779315,-0.21967707663765282,-0.09638225076832382,-0.021337568740478572,-0.09686233496106264,0.03006862821457261,-0.08523784998113544,-0.04074328303978118,0.0034471649883727378,0.0014161563375070876,-0.03787851770170496,-0.035390292859108066,0.10032690815766054,0.015345416950538981,-0.04483045487941519,0.1524491305143276,0.09319812711068219,0.1697586900358688,0.0679203390703605,0.14138349514563128,0.022787159877228787,0.06769984243399345,-0.004823250861772113,0.17537721928551778,0.03659501594349861,-0.09241825945426888,-0.21062464457234464,0.07622607577585004,0.03613296431605493,0.023695213961667527,0.18347419996217482,-0.1492885439635523,0.09409537717440611,0.05144675109277341,-0.17672969982570283,-0.05736478621809909,-0.07420439587948263,0.09827572960239528,-0.06642643255262853,0.22612939702711657,0.021187835594799292,0.016856992062275977,-0.0756845779522208,1.000000000000007,0.03355612331707692,-0.14012726220383157
GSK,0.21909423133807532,-0.33119232579017854,-0.30640810453450684,-0.2126291245689962,-0.1323228964745819,-0.11105105103702838,-0.1368117584952747,-0.18598793433020505,0.26597814353389976,0.1061366659181041,0.09978495625882633,-0.12555933610241596,-0.07678919782008739,-0.012916458549936439,0.3782245341755376,0.1264393737639504,-0.051444282429072015,-0.05594206669485074,-0.13516539938275263,-0.057836195674914034,-0.11534571395925436,-0.12763367746370263,-0.15591039866378073,-0.23259900752418908,0.03722794822456167,0.21410182747723414,-0.14470613429512091,-0.22008669467972833,-0.2404927218394538,0.03517154192696096,-0.0643690405578645,0.02132273519006315,-0.054054220209936346,0.12635661907876997,0.29468565992908513,-0.0014390716155659575,0.07978992330301722,-0.21175908770556878,-0.10725124787918688,-0.14319227590318032,0.27204424227847335,0.2564819078000265,0.05428396130594203,0.07443834164021922,-0.051592677716431036,-0.33633454875393765,0.013269200030395544,-0.07543518087522624,0.1044237717145447,-0.08146717673186522,0.007534927296753617,-0.012207847427775257,-0.36227903853092924,-0.03536086745956366,0.0444121787361713,-0.25822226693129186,-0.09135926312629945,-0.20140616644077558,-0.28651501074945135,-0.3257740305366199,-0.06807145373935142,-0.2809506496877094,-0.2985873366995316,-0.3567072612731717,-0.29502738583886934,-0.1094309165258087,-0.10066856163671471,-0.17563914311150652,-0.1628033346138521,-0.054598207158259984,-0.15582049760916786,-0.06023256692831948,-0.1516133694141034,0.12370614567165246,0.37840560483062413,-0.20291334596157173,-0.1698892431653001,-0.3420787752446851,0.29525982634606635,-0.10837724504846563,-0.048820738184151106,-0.03884166423524178,0.1743914307929735,0.03355612331707692,0.9999999999999979,0.32287943475426706
GoldenTriangle,0.15777117668472057,-0.39548895080169916,-0.4287271819747644,-0.4093849099603483,0.02345880011772575,-0.26793077706652185,-0.38410105843594783,-0.3620242798759396,0.6646238008203533,0.006611468523421296,0.2882136776076426,-0.21987206476385174,0.018163426694551642,0.10634948589381293,0.8105146196141348,0.5976451941114127,-0.23714784512776368,0.04505255079841558,-0.4035051178796132,-0.44639770163483244,-0.022866351261301765,-0.08746667092132225,-0.4278015897443055,-0.4605226697000105,-0.06638195170611687,-0.02059551859440313,0.0245993733941489,-0.19837325069836065,-0.6069834264521136,0.35721547311199553,0.1422149348879268,0.09075350750078255,-0.0677300636882709,0.4075142549299308,0.512661763713436,0.09883644084194912,0.5418909101203461,-0.17534364394252552,0.04090081957650718,-0.27010478187956843,0.3198318578571411,0.7033802042510684,0.2354839974313282,0.3753044039783748,0.2863791985358917,0.03926013392095332,0.07573214749540969,-0.03008268326974562,0.3091820379678415,0.05400775304954828,0.11413077247906979,0.1433624564786224,-0.7494376167191696,-0.009335025037723849,-0.08813665175506095,-0.6281323867731459,-0.1981498607267583,-0.5636917208477097,-0.6126970387136532,-0.5716997676718824,0.13800920400312916,-0.7035172678018224,-0.1272398372677047,-0.7023405169058397,-0.5629566666450271,-0.18809446142839356,-0.03115235683377453,-0.4190114805200625,-0.5139118166419575,-0.16909781572125526,-0.32467928851871564,-0.2609001406782034,-0.5070035128700485,-0.06825835668722473,0.7446099446671616,-0.39657900551169023,-0.09702898822131807,-0.6475220952910836,0.6863982554859123,-0.3372541677877235,-0.11569672423889939,0.16219919140525402,0.5401131568682811,-0.14012726220383157,0.32287943475426706,1.0000000000000002
